external_id	pilot_batch	objective_code	concept_code	question_family_code	difficulty	cognitive_level	question_type	question_mode	question_style	question_text	choice_a	choice_b	choice_c	choice_d	correct_letter	short_explanation	feedback_display_version	explanation	choice_a_explanation	choice_b_explanation	choice_c_explanation	choice_d_explanation	common_mistake	remediation_text	memory_aid	visual_priority	visual_type	visual_display_mode	visual_asset_key	visual_brief	visual_caption	visual_alt_text	source_reference_text	source_pages	source_status	review_status	reinforcement_question_ids	estimated_time_seconds
LTL2-C8-PC-Q004	Chapter 8 C: Essay Structure & Argument	LTL2-C8-OBJ-6-14	LTL2-C8-ARGUMENT	LTL2-C8-C-ARGUMENT	medium	recall	multiple_choice	both	cap_direct	In an essay, an argument is	a personal quarrel	a dramatic opening	reasons offered in proof or rebuttal	a list of transitions	C	An argument is a reason supporting or rebutting a viewpoint.	1	An argument is a reason supporting or rebutting a viewpoint. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “a personal quarrel” is plausible, but it does not match the exact concept. An argument is a reason supporting or rebutting a viewpoint.	Not quite. “a dramatic opening” is plausible, but it does not match the exact concept. An argument is a reason supporting or rebutting a viewpoint.	Correct. An argument is a reason supporting or rebutting a viewpoint.	Not quite. “a list of transitions” is plausible, but it does not match the exact concept. An argument is a reason supporting or rebutting a viewpoint.	Choosing a related communication term that serves a different purpose.	Review argument and compare it with the closest wrong choice. State the key difference in one sentence.	Argument = reasons, not fighting.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pc_q004	Simple instructional comparison showing argument and a nearby but different concept.	Argument = reasons, not fighting.	A simple diagram explaining argument.	Learn to Lead Volume 2, Chapter 8, objectives 6-14	158-167	approved_source	draft	LTL2-C8-PC-Q005,LTL2-C8-PC-Q006	40
LTL2-C8-PC-Q005	Chapter 8 C: Essay Structure & Argument	LTL2-C8-OBJ-6-14	LTL2-C8-TOPIC_SENTENCE	LTL2-C8-C-TOPIC_SENTENCE	medium	understanding	multiple_choice	both	cap_direct	A topic sentence	summarizes the entire essay	introduces the main idea of a paragraph	lists every source	states the opposing view only	B	A topic sentence gives the paragraph’s central idea.	1	A topic sentence gives the paragraph’s central idea. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “summarizes the entire essay” is plausible, but it does not match the exact concept. A topic sentence gives the paragraph’s central idea.	Correct. A topic sentence gives the paragraph’s central idea.	Not quite. “lists every source” is plausible, but it does not match the exact concept. A topic sentence gives the paragraph’s central idea.	Not quite. “states the opposing view only” is plausible, but it does not match the exact concept. A topic sentence gives the paragraph’s central idea.	Choosing a related communication term that serves a different purpose.	Review topic sentence and compare it with the closest wrong choice. State the key difference in one sentence.	One paragraph, one guiding sentence.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pc_q005	Simple instructional comparison showing topic sentence and a nearby but different concept.	One paragraph, one guiding sentence.	A simple diagram explaining topic sentence.	Learn to Lead Volume 2, Chapter 8, objectives 6-14	158-167	approved_source	draft	LTL2-C8-PC-Q006,LTL2-C8-PC-Q007	40
LTL2-C8-PC-Q006	Chapter 8 C: Essay Structure & Argument	LTL2-C8-OBJ-6-14	LTL2-C8-SUPPORTING_SENTENCES	LTL2-C8-C-SUPPORTING_SENTENCES	medium	application	multiple_choice	both	cap_direct	After a topic sentence, the paragraph should primarily	support and develop that paragraph’s main idea	introduce unrelated topics	repeat the thesis word-for-word	present the conclusion	A	Supporting sentences explain or prove the topic sentence.	1	Supporting sentences explain or prove the topic sentence. The closest distractors describe related communication ideas but not the precise answer.	Correct. Supporting sentences explain or prove the topic sentence.	Not quite. “introduce unrelated topics” is plausible, but it does not match the exact concept. Supporting sentences explain or prove the topic sentence.	Not quite. “repeat the thesis word-for-word” is plausible, but it does not match the exact concept. Supporting sentences explain or prove the topic sentence.	Not quite. “present the conclusion” is plausible, but it does not match the exact concept. Supporting sentences explain or prove the topic sentence.	Choosing a related communication term that serves a different purpose.	Review supporting sentences and compare it with the closest wrong choice. State the key difference in one sentence.	Topic first; support follows.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pc_q006	Simple instructional comparison showing supporting sentences and a nearby but different concept.	Topic first; support follows.	A simple diagram explaining supporting sentences.	Learn to Lead Volume 2, Chapter 8, objectives 6-14	158-167	approved_source	draft	LTL2-C8-PC-Q007,LTL2-C8-PC-Q008	40
LTL2-C8-PC-Q007	Chapter 8 C: Essay Structure & Argument	LTL2-C8-OBJ-6-14	LTL2-C8-STRONG_OPENING	LTL2-C8-C-STRONG_OPENING	medium	understanding	multiple_choice	both	cap_direct	Why should an essay or speech begin strongly?	The opening replaces the thesis	The opening states every detail	The opening guarantees agreement	The opening must capture attention before the audience gives up	D	A strong opening captures attention and shows importance.	1	A strong opening captures attention and shows importance. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “The opening replaces the thesis” is plausible, but it does not match the exact concept. A strong opening captures attention and shows importance.	Not quite. “The opening states every detail” is plausible, but it does not match the exact concept. A strong opening captures attention and shows importance.	Not quite. “The opening guarantees agreement” is plausible, but it does not match the exact concept. A strong opening captures attention and shows importance.	Correct. A strong opening captures attention and shows importance.	Choosing a related communication term that serves a different purpose.	Review strong opening and compare it with the closest wrong choice. State the key difference in one sentence.	Hook attention early.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pc_q007	Simple instructional comparison showing strong opening and a nearby but different concept.	Hook attention early.	A simple diagram explaining strong opening.	Learn to Lead Volume 2, Chapter 8, objectives 6-14	158-167	approved_source	draft	LTL2-C8-PC-Q008,LTL2-C8-PC-Q009	40
LTL2-C8-PC-Q008	Chapter 8 C: Essay Structure & Argument	LTL2-C8-OBJ-6-14	LTL2-C8-THESIS_STATEMENT	LTL2-C8-C-THESIS_STATEMENT	medium	recall	multiple_choice	both	cap_direct	A thesis statement is	the first sentence of every body paragraph	a list of sources	the central message or main idea of an essay	a rebuttal to an objection	C	The thesis states the essay’s central message.	1	The thesis states the essay’s central message. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “the first sentence of every body paragraph” is plausible, but it does not match the exact concept. The thesis states the essay’s central message.	Not quite. “a list of sources” is plausible, but it does not match the exact concept. The thesis states the essay’s central message.	Correct. The thesis states the essay’s central message.	Not quite. “a rebuttal to an objection” is plausible, but it does not match the exact concept. The thesis states the essay’s central message.	Choosing a related communication term that serves a different purpose.	Review thesis statement and compare it with the closest wrong choice. State the key difference in one sentence.	Thesis = whole essay’s point.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pc_q008	Simple instructional comparison showing thesis statement and a nearby but different concept.	Thesis = whole essay’s point.	A simple diagram explaining thesis statement.	Learn to Lead Volume 2, Chapter 8, objectives 6-14	158-167	approved_source	draft	LTL2-C8-PC-Q009,LTL2-C8-PC-Q010	40
LTL2-C8-PC-Q009	Chapter 8 C: Essay Structure & Argument	LTL2-C8-OBJ-6-14	LTL2-C8-THESIS_BLUEPRINT	LTL2-C8-C-THESIS_BLUEPRINT	hard	understanding	multiple_choice	both	cap_direct	A thesis blueprint	contains every supporting fact	lists the major ideas that will become topic sentences	repeats the conclusion	identifies the audience by name	B	A blueprint previews the major body ideas.	1	A blueprint previews the major body ideas. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “contains every supporting fact” is plausible, but it does not match the exact concept. A blueprint previews the major body ideas.	Correct. A blueprint previews the major body ideas.	Not quite. “repeats the conclusion” is plausible, but it does not match the exact concept. A blueprint previews the major body ideas.	Not quite. “identifies the audience by name” is plausible, but it does not match the exact concept. A blueprint previews the major body ideas.	Choosing a related communication term that serves a different purpose.	Review thesis blueprint and compare it with the closest wrong choice. State the key difference in one sentence.	Blueprint previews the body.	high	comparison_diagram	optional_after_answer	ltl2_c8_pc_q009	Simple instructional comparison showing thesis blueprint and a nearby but different concept.	Blueprint previews the body.	A simple diagram explaining thesis blueprint.	Learn to Lead Volume 2, Chapter 8, objectives 6-14	158-167	approved_source	draft	LTL2-C8-PC-Q010,LTL2-C8-PC-Q011	50
LTL2-C8-PC-Q010	Chapter 8 C: Essay Structure & Argument	LTL2-C8-OBJ-6-14	LTL2-C8-TOPIC_VS_THESIS	LTL2-C8-C-TOPIC_VS_THESIS	hard	analysis	multiple_choice	both	cap_direct	Which distinction is most accurate?	A topic identifies the subject; a thesis states the central claim about it	A thesis identifies the subject; a topic proves it	A topic belongs only in speeches	A thesis is broader than the topic	A	The topic names the subject; the thesis states the message.	1	The topic names the subject; the thesis states the message. The closest distractors describe related communication ideas but not the precise answer.	Correct. The topic names the subject; the thesis states the message.	Not quite. “A thesis identifies the subject; a topic proves it” is plausible, but it does not match the exact concept. The topic names the subject; the thesis states the message.	Not quite. “A topic belongs only in speeches” is plausible, but it does not match the exact concept. The topic names the subject; the thesis states the message.	Not quite. “A thesis is broader than the topic” is plausible, but it does not match the exact concept. The topic names the subject; the thesis states the message.	Choosing a related communication term that serves a different purpose.	Review topic vs thesis and compare it with the closest wrong choice. State the key difference in one sentence.	Topic = subject; thesis = message.	high	comparison_diagram	optional_after_answer	ltl2_c8_pc_q010	Simple instructional comparison showing topic vs thesis and a nearby but different concept.	Topic = subject; thesis = message.	A simple diagram explaining topic vs thesis.	Learn to Lead Volume 2, Chapter 8, objectives 6-14	158-167	approved_source	draft	LTL2-C8-PC-Q011,LTL2-C8-PC-Q012	50
LTL2-C8-PC-Q011	Chapter 8 C: Essay Structure & Argument	LTL2-C8-OBJ-6-14	LTL2-C8-TRANSITIONS	LTL2-C8-C-TRANSITIONS	medium	recall	multiple_choice	both	cap_direct	Transitions are words or phrases that	state the essay’s central claim	replace topic sentences	identify facts and assumptions	signal movement from one idea to another	D	Transitions connect thoughts and show logical movement.	1	Transitions connect thoughts and show logical movement. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “state the essay’s central claim” is plausible, but it does not match the exact concept. Transitions connect thoughts and show logical movement.	Not quite. “replace topic sentences” is plausible, but it does not match the exact concept. Transitions connect thoughts and show logical movement.	Not quite. “identify facts and assumptions” is plausible, but it does not match the exact concept. Transitions connect thoughts and show logical movement.	Correct. Transitions connect thoughts and show logical movement.	Choosing a related communication term that serves a different purpose.	Review transitions and compare it with the closest wrong choice. State the key difference in one sentence.	Transitions are bridges.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pc_q011	Simple instructional comparison showing transitions and a nearby but different concept.	Transitions are bridges.	A simple diagram explaining transitions.	Learn to Lead Volume 2, Chapter 8, objectives 6-14	158-167	approved_source	draft	LTL2-C8-PC-Q012,LTL2-C8-PC-Q013	40
LTL2-C8-PC-Q012	Chapter 8 C: Essay Structure & Argument	LTL2-C8-OBJ-6-14	LTL2-C8-TRANSITION_LOGIC	LTL2-C8-C-TRANSITION_LOGIC	medium	recognition	multiple_choice	both	cap_direct	Which transition most clearly signals a conclusion from earlier points?	However	For example	Therefore	Meanwhile	C	“Therefore” signals that a conclusion follows.	1	“Therefore” signals that a conclusion follows. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “However” is plausible, but it does not match the exact concept. “Therefore” signals that a conclusion follows.	Not quite. “For example” is plausible, but it does not match the exact concept. “Therefore” signals that a conclusion follows.	Correct. “Therefore” signals that a conclusion follows.	Not quite. “Meanwhile” is plausible, but it does not match the exact concept. “Therefore” signals that a conclusion follows.	Choosing a related communication term that serves a different purpose.	Review transition logic and compare it with the closest wrong choice. State the key difference in one sentence.	Therefore = conclusion follows.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pc_q012	Simple instructional comparison showing transition logic and a nearby but different concept.	Therefore = conclusion follows.	A simple diagram explaining transition logic.	Learn to Lead Volume 2, Chapter 8, objectives 6-14	158-167	approved_source	draft	LTL2-C8-PC-Q013,LTL2-C8-PC-Q014	40
LTL2-C8-PC-Q013	Chapter 8 C: Essay Structure & Argument	LTL2-C8-OBJ-6-14	LTL2-C8-OBJECTION	LTL2-C8-C-OBJECTION	medium	recall	multiple_choice	both	cap_direct	An objection is	a grammar error	a reason or argument presented in opposition	the final staff-study solution	a speech signpost	B	An objection gives a reason against a position.	1	An objection gives a reason against a position. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “a grammar error” is plausible, but it does not match the exact concept. An objection gives a reason against a position.	Correct. An objection gives a reason against a position.	Not quite. “the final staff-study solution” is plausible, but it does not match the exact concept. An objection gives a reason against a position.	Not quite. “a speech signpost” is plausible, but it does not match the exact concept. An objection gives a reason against a position.	Choosing a related communication term that serves a different purpose.	Review objection and compare it with the closest wrong choice. State the key difference in one sentence.	Objection = opposing reason.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pc_q013	Simple instructional comparison showing objection and a nearby but different concept.	Objection = opposing reason.	A simple diagram explaining objection.	Learn to Lead Volume 2, Chapter 8, objectives 6-14	158-167	approved_source	draft	LTL2-C8-PC-Q014,LTL2-C8-PC-Q015	40
LTL2-C8-PC-Q014	Chapter 8 C: Essay Structure & Argument	LTL2-C8-OBJ-6-14	LTL2-C8-REFUTING_OBJECTIONS	LTL2-C8-C-REFUTING_OBJECTIONS	hard	analysis	multiple_choice	both	cap_direct	Why should a persuasive writer anticipate objections?	To strengthen the thesis by answering likely disagreement	To prove the thesis is flawless	To avoid supporting the claim	To replace the conclusion	A	Addressing objections shows maturity and command of the issue.	1	Addressing objections shows maturity and command of the issue. The closest distractors describe related communication ideas but not the precise answer.	Correct. Addressing objections shows maturity and command of the issue.	Not quite. “To prove the thesis is flawless” is plausible, but it does not match the exact concept. Addressing objections shows maturity and command of the issue.	Not quite. “To avoid supporting the claim” is plausible, but it does not match the exact concept. Addressing objections shows maturity and command of the issue.	Not quite. “To replace the conclusion” is plausible, but it does not match the exact concept. Addressing objections shows maturity and command of the issue.	Choosing a related communication term that serves a different purpose.	Review refuting objections and compare it with the closest wrong choice. State the key difference in one sentence.	Respect the objection; answer it.	high	comparison_diagram	optional_after_answer	ltl2_c8_pc_q014	Simple instructional comparison showing refuting objections and a nearby but different concept.	Respect the objection; answer it.	A simple diagram explaining refuting objections.	Learn to Lead Volume 2, Chapter 8, objectives 6-14	158-167	approved_source	draft	LTL2-C8-PC-Q015,LTL2-C8-PC-Q016	50
LTL2-C8-PC-Q015	Chapter 8 C: Essay Structure & Argument	LTL2-C8-OBJ-6-14	LTL2-C8-COUNTERARGUMENT	LTL2-C8-C-COUNTERARGUMENT	medium	application	multiple_choice	both	cap_direct	A counterargument should	ignore the opposing view	repeat the objection more strongly	introduce an unrelated topic	respond to an objection with reasons and evidence	D	A counterargument explains why an objection does not defeat the thesis.	1	A counterargument explains why an objection does not defeat the thesis. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “ignore the opposing view” is plausible, but it does not match the exact concept. A counterargument explains why an objection does not defeat the thesis.	Not quite. “repeat the objection more strongly” is plausible, but it does not match the exact concept. A counterargument explains why an objection does not defeat the thesis.	Not quite. “introduce an unrelated topic” is plausible, but it does not match the exact concept. A counterargument explains why an objection does not defeat the thesis.	Correct. A counterargument explains why an objection does not defeat the thesis.	Choosing a related communication term that serves a different purpose.	Review counterargument and compare it with the closest wrong choice. State the key difference in one sentence.	Answer opposition with support.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pc_q015	Simple instructional comparison showing counterargument and a nearby but different concept.	Answer opposition with support.	A simple diagram explaining counterargument.	Learn to Lead Volume 2, Chapter 8, objectives 6-14	158-167	approved_source	draft	LTL2-C8-PC-Q016,LTL2-C8-PC-Q017	40
LTL2-C8-PC-Q016	Chapter 8 C: Essay Structure & Argument	LTL2-C8-OBJ-6-14	LTL2-C8-ESSAY_CONCLUSION	LTL2-C8-C-ESSAY_CONCLUSION	hard	understanding	multiple_choice	both	cap_direct	A conclusion should	introduce several new main points	repeat the opening word-for-word	restate the thesis in new words, summarize main points, and end memorably	list only sources	C	The conclusion reinforces the thesis and main points.	1	The conclusion reinforces the thesis and main points. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “introduce several new main points” is plausible, but it does not match the exact concept. The conclusion reinforces the thesis and main points.	Not quite. “repeat the opening word-for-word” is plausible, but it does not match the exact concept. The conclusion reinforces the thesis and main points.	Correct. The conclusion reinforces the thesis and main points.	Not quite. “list only sources” is plausible, but it does not match the exact concept. The conclusion reinforces the thesis and main points.	Choosing a related communication term that serves a different purpose.	Review essay conclusion and compare it with the closest wrong choice. State the key difference in one sentence.	Restate, summarize, finish strong.	high	comparison_diagram	optional_after_answer	ltl2_c8_pc_q016	Simple instructional comparison showing essay conclusion and a nearby but different concept.	Restate, summarize, finish strong.	A simple diagram explaining essay conclusion.	Learn to Lead Volume 2, Chapter 8, objectives 6-14	158-167	approved_source	draft	LTL2-C8-PC-Q017,LTL2-C8-PC-Q018	50
LTL2-C8-PC-Q017	Chapter 8 C: Essay Structure & Argument	LTL2-C8-OBJ-6-14	LTL2-C8-ESSAY_ORGANIZATION	LTL2-C8-C-ESSAY_ORGANIZATION	hard	analysis	multiple_choice	both	cap_direct	Which is the most logical essay order?	Conclusion, thesis, body, opening	Opening and thesis, body, objection and rebuttal when useful, conclusion	Topic sentences, title, brainstorming, conclusion	Objection, conclusion, thesis, outline	B	A logical essay moves from opening and thesis through support to conclusion.	1	A logical essay moves from opening and thesis through support to conclusion. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “Conclusion, thesis, body, opening” is plausible, but it does not match the exact concept. A logical essay moves from opening and thesis through support to conclusion.	Correct. A logical essay moves from opening and thesis through support to conclusion.	Not quite. “Topic sentences, title, brainstorming, conclusion” is plausible, but it does not match the exact concept. A logical essay moves from opening and thesis through support to conclusion.	Not quite. “Objection, conclusion, thesis, outline” is plausible, but it does not match the exact concept. A logical essay moves from opening and thesis through support to conclusion.	Choosing a related communication term that serves a different purpose.	Review essay organization and compare it with the closest wrong choice. State the key difference in one sentence.	Open, support, close.	high	comparison_diagram	optional_after_answer	ltl2_c8_pc_q017	Simple instructional comparison showing essay organization and a nearby but different concept.	Open, support, close.	A simple diagram explaining essay organization.	Learn to Lead Volume 2, Chapter 8, objectives 6-14	158-167	approved_source	draft	LTL2-C8-PC-Q018,LTL2-C8-PC-Q001	50
LTL2-C8-PC-Q018	Chapter 8 C: Essay Structure & Argument	LTL2-C8-OBJ-6-14	LTL2-C8-GRAMMAR_CREDIBILITY	LTL2-C8-C-GRAMMAR_CREDIBILITY	medium	understanding	multiple_choice	both	cap_direct	Why do grammar and spelling matter?	Errors distract the audience and weaken credibility	They determine whether an argument is ethical	They replace evidence	They matter only in résumés	A	Language errors distract from meaning and damage credibility.	1	Language errors distract from meaning and damage credibility. The closest distractors describe related communication ideas but not the precise answer.	Correct. Language errors distract from meaning and damage credibility.	Not quite. “They determine whether an argument is ethical” is plausible, but it does not match the exact concept. Language errors distract from meaning and damage credibility.	Not quite. “They replace evidence” is plausible, but it does not match the exact concept. Language errors distract from meaning and damage credibility.	Not quite. “They matter only in résumés” is plausible, but it does not match the exact concept. Language errors distract from meaning and damage credibility.	Choosing a related communication term that serves a different purpose.	Review grammar credibility and compare it with the closest wrong choice. State the key difference in one sentence.	Errors steal attention from ideas.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pc_q018	Simple instructional comparison showing grammar credibility and a nearby but different concept.	Errors steal attention from ideas.	A simple diagram explaining grammar credibility.	Learn to Lead Volume 2, Chapter 8, objectives 6-14	158-167	approved_source	draft	LTL2-C8-PC-Q001,LTL2-C8-PC-Q002	40
LTL2-C8-PD-Q001	Chapter 8 D: Staff Study	LTL2-C8-OBJ-15-16	LTL2-C8-STAFF_STUDY_PURPOSE	LTL2-C8-D-STAFF_STUDY_PURPOSE	medium	understanding	multiple_choice	both	cap_direct	The purpose of a staff study is to	present a problem and a logical, professional solution	record meeting minutes	send an emotional complaint	summarize a speech	A	A staff study professionally analyzes a problem and recommends action.	1	A staff study professionally analyzes a problem and recommends action. The closest distractors describe related communication ideas but not the precise answer.	Correct. A staff study professionally analyzes a problem and recommends action.	Not quite. “record meeting minutes” is plausible, but it does not match the exact concept. A staff study professionally analyzes a problem and recommends action.	Not quite. “send an emotional complaint” is plausible, but it does not match the exact concept. A staff study professionally analyzes a problem and recommends action.	Not quite. “summarize a speech” is plausible, but it does not match the exact concept. A staff study professionally analyzes a problem and recommends action.	Choosing a related communication term that serves a different purpose.	Review staff study purpose and compare it with the closest wrong choice. State the key difference in one sentence.	Problem + analysis + solution.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pd_q001	Simple instructional comparison showing staff study purpose and a nearby but different concept.	Problem + analysis + solution.	A simple diagram explaining staff study purpose.	Learn to Lead Volume 2, Chapter 8, objectives 15-16	168-170	approved_source	draft	LTL2-C8-PD-Q002,LTL2-C8-PD-Q003	40
LTL2-C8-PD-Q002	Chapter 8 D: Staff Study	LTL2-C8-OBJ-15-16	LTL2-C8-PROBLEM_STATEMENT	LTL2-C8-D-PROBLEM_STATEMENT	medium	application	multiple_choice	both	cap_direct	A staff-study problem statement should be	broad enough to include every concern	written as a personal complaint	delayed until the conclusion	clear, precise, and concise	D	The problem should be stated precisely.	1	The problem should be stated precisely. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “broad enough to include every concern” is plausible, but it does not match the exact concept. The problem should be stated precisely.	Not quite. “written as a personal complaint” is plausible, but it does not match the exact concept. The problem should be stated precisely.	Not quite. “delayed until the conclusion” is plausible, but it does not match the exact concept. The problem should be stated precisely.	Correct. The problem should be stated precisely.	Choosing a related communication term that serves a different purpose.	Review problem statement and compare it with the closest wrong choice. State the key difference in one sentence.	State the problem sharply.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pd_q002	Simple instructional comparison showing problem statement and a nearby but different concept.	State the problem sharply.	A simple diagram explaining problem statement.	Learn to Lead Volume 2, Chapter 8, objectives 15-16	168-170	approved_source	draft	LTL2-C8-PD-Q003,LTL2-C8-PD-Q004	40
LTL2-C8-PD-Q003	Chapter 8 D: Staff Study	LTL2-C8-OBJ-15-16	LTL2-C8-FACTS	LTL2-C8-D-FACTS	medium	recall	multiple_choice	both	cap_direct	In a staff study, facts are	opinions most people accept	standards used to judge solutions	provable information	technical words needing definition	C	Facts are verifiable, not opinions.	1	Facts are verifiable, not opinions. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “opinions most people accept” is plausible, but it does not match the exact concept. Facts are verifiable, not opinions.	Not quite. “standards used to judge solutions” is plausible, but it does not match the exact concept. Facts are verifiable, not opinions.	Correct. Facts are verifiable, not opinions.	Not quite. “technical words needing definition” is plausible, but it does not match the exact concept. Facts are verifiable, not opinions.	Choosing a related communication term that serves a different purpose.	Review facts and compare it with the closest wrong choice. State the key difference in one sentence.	Facts can be proved.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pd_q003	Simple instructional comparison showing facts and a nearby but different concept.	Facts can be proved.	A simple diagram explaining facts.	Learn to Lead Volume 2, Chapter 8, objectives 15-16	168-170	approved_source	draft	LTL2-C8-PD-Q004,LTL2-C8-PD-Q005	40
LTL2-C8-PD-Q004	Chapter 8 D: Staff Study	LTL2-C8-OBJ-15-16	LTL2-C8-ASSUMPTIONS	LTL2-C8-D-ASSUMPTIONS	hard	understanding	multiple_choice	both	cap_direct	An assumption is	a verified measurement	something accepted as true although it cannot be firmly proven	the final recommended action	a formal regulation	B	Assumptions are accepted as likely true but remain unproven.	1	Assumptions are accepted as likely true but remain unproven. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “a verified measurement” is plausible, but it does not match the exact concept. Assumptions are accepted as likely true but remain unproven.	Correct. Assumptions are accepted as likely true but remain unproven.	Not quite. “the final recommended action” is plausible, but it does not match the exact concept. Assumptions are accepted as likely true but remain unproven.	Not quite. “a formal regulation” is plausible, but it does not match the exact concept. Assumptions are accepted as likely true but remain unproven.	Choosing a related communication term that serves a different purpose.	Review assumptions and compare it with the closest wrong choice. State the key difference in one sentence.	Assumption = accepted, not proved.	high	comparison_diagram	optional_after_answer	ltl2_c8_pd_q004	Simple instructional comparison showing assumptions and a nearby but different concept.	Assumption = accepted, not proved.	A simple diagram explaining assumptions.	Learn to Lead Volume 2, Chapter 8, objectives 15-16	168-170	approved_source	draft	LTL2-C8-PD-Q005,LTL2-C8-PD-Q006	50
LTL2-C8-PD-Q005	Chapter 8 D: Staff Study	LTL2-C8-OBJ-15-16	LTL2-C8-CRITERIA	LTL2-C8-D-CRITERIA	hard	application	multiple_choice	both	cap_direct	Criteria are used to	test possible solutions against standards, needs, or limits	define every technical term	describe only the preferred solution	list the author’s credentials	A	Criteria provide standards for evaluating options.	1	Criteria provide standards for evaluating options. The closest distractors describe related communication ideas but not the precise answer.	Correct. Criteria provide standards for evaluating options.	Not quite. “define every technical term” is plausible, but it does not match the exact concept. Criteria provide standards for evaluating options.	Not quite. “describe only the preferred solution” is plausible, but it does not match the exact concept. Criteria provide standards for evaluating options.	Not quite. “list the author’s credentials” is plausible, but it does not match the exact concept. Criteria provide standards for evaluating options.	Choosing a related communication term that serves a different purpose.	Review criteria and compare it with the closest wrong choice. State the key difference in one sentence.	Criteria judge choices.	high	comparison_diagram	optional_after_answer	ltl2_c8_pd_q005	Simple instructional comparison showing criteria and a nearby but different concept.	Criteria judge choices.	A simple diagram explaining criteria.	Learn to Lead Volume 2, Chapter 8, objectives 15-16	168-170	approved_source	draft	LTL2-C8-PD-Q006,LTL2-C8-PD-Q007	50
LTL2-C8-PD-Q006	Chapter 8 D: Staff Study	LTL2-C8-OBJ-15-16	LTL2-C8-DEFINITIONS	LTL2-C8-D-DEFINITIONS	medium	understanding	multiple_choice	both	cap_direct	Why include definitions in a staff study?	To prove every fact	To replace the discussion	To state the final action	To explain technical terms that may confuse the audience	D	Definitions ensure specialized terms are understood.	1	Definitions ensure specialized terms are understood. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “To prove every fact” is plausible, but it does not match the exact concept. Definitions ensure specialized terms are understood.	Not quite. “To replace the discussion” is plausible, but it does not match the exact concept. Definitions ensure specialized terms are understood.	Not quite. “To state the final action” is plausible, but it does not match the exact concept. Definitions ensure specialized terms are understood.	Correct. Definitions ensure specialized terms are understood.	Choosing a related communication term that serves a different purpose.	Review definitions and compare it with the closest wrong choice. State the key difference in one sentence.	Define what may confuse.	medium	comparison_diagram	optional_after_answer	ltl2_c8_pd_q006	Simple instructional comparison showing definitions and a nearby but different concept.	Define what may confuse.	A simple diagram explaining definitions.	Learn to Lead Volume 2, Chapter 8, objectives 15-16	168-170	approved_source	draft	LTL2-C8-PD-Q007,LTL2-C8-PD-Q008	40
LTL2-C8-PD-Q007	Chapter 8 D: Staff Study	LTL2-C8-OBJ-15-16	LTL2-C8-DISCUSSION_SECTION	LTL2-C8-D-DISCUSSION_SECTION	hard	understanding	multiple_choice	both	cap_direct	The discussion section is primarily where the writer	states only the problem	provides the signature block	analyzes the problem and compares possible solutions	lists references	C	The discussion contains the main reasoning and alternatives.	1	The discussion contains the main reasoning and alternatives. The closest distractors describe related communication ideas but not the precise answer.	Not quite. “states only the problem” is plausible, but it does not match the exact concept. The discussion contains the main reasoning and alternatives.	Not quite. “provides the signature block” is plausible, but it does not match the exact concept. The discussion contains the main reasoning and alternatives.	Correct. The discussion contains the main reasoning and alternatives.	Not quite. “lists references” is plausible, but it does not match the exact concept. The discussion contains the main reasoning and alternatives.	Choosing a related communication term that serves a different purpose.	Review discussion section and compare it with the closest wrong choice. State the key difference in one sentence.	Discussion is the reasoning engine.	high	comparison_diagram	optional_after_answer	ltl2_c8_pd_q007	Simple instructional comparison showing discussion section and a nearby but different concept.	Discussion is the reasoning engine.	A simple diagram explaining discussion section.	Learn to Lead Volume 2, Chapter 8, objectives 15-16	168-170	approved_source	draft	LTL2-C8-PD-Q008,LTL2-C8-PD-Q009	50
