external_id	pilot_batch	objective_code	concept_code	question_family_code	difficulty	cognitive_level	question_type	question_mode	question_style	question_text	choice_a	choice_b	choice_c	choice_d	correct_letter	short_explanation	feedback_display_version	explanation	choice_a_explanation	choice_b_explanation	choice_c_explanation	choice_d_explanation	common_mistake	remediation_text	memory_aid	visual_priority	visual_type	visual_display_mode	visual_asset_key	visual_brief	visual_caption	visual_alt_text	source_reference_text	source_pages	source_status	review_status	reinforcement_question_ids	estimated_time_seconds
LTL2-C6-PC-Q026	Chapter 6 C	C6-O12	LTL2-C6-THINKING_FEELING	LTL2-C6-F026	hard	application	multiple_choice	study_and_test	scenario	Two cadets agree on the facts. One chooses the most logically consistent solution; the other gives greater weight to how the decision will affect people. Which MBTI dimension explains the difference?	Extroversion–Introversion	Sensing–Intuition	Thinking–Feeling	Judging–Perceiving	C	Thinking–Feeling describes preferred decision criteria.	1	Thinking emphasizes impersonal logic; Feeling emphasizes values and effects on people. Neither preference means the person cannot use the other.	This dimension concerns energy.	This dimension concerns information gathering.	This dimension concerns preferred decision-making criteria.	This dimension concerns structure and flexibility.	Assuming Feeling means emotional or Thinking means uncaring.	Ask how the decision is being made.	T checks logic; F checks people and values.	high	decision_fork	optional_after_answer	ltl2_c6_thinking_feeling_026	A decision fork with Logic on one path and People/Values on the other.	T checks logic; F checks people and values.	A decision fork with Logic on one path and People/Values on the other.	Learn to Lead Volume 2, Chapter 6 — Myers-Briggs Type Indicator	85–86	approved_source	draft	LTL2-C6-PC-Q020|LTL2-C6-PC-Q021|LTL2-C6-PC-Q022	50
LTL2-C6-PC-Q027	Chapter 6 C	C6-O12	LTL2-C6-THINKING_FEELING_MISCONCEPTION	LTL2-C6-F027	hard	misconception	multiple_choice	study_and_test	cap_direct	Which statement is most accurate about the MBTI Thinking and Feeling preferences?	Thinkers have no feelings.	Feelers cannot reason logically.	They describe preferred decision approaches, not ability or character.	Feeling is always better for leaders.	C	Thinking and Feeling are preferences, not abilities.	1	Good leaders learn to consider both logic and human impact rather than stereotype either type.	Thinkers still have emotions.	Feelers can reason and analyze.	MBTI describes preferences, not fixed abilities or moral worth.	Leadership may require both approaches depending on the situation.	Turning preference labels into insults.	Replace “is able to” with “usually prefers to.”	Preference is not prison.	high	two_tools	optional_after_answer	ltl2_c6_thinking_feeling_misconception_027	A toolbox containing both a logic tool and an empathy tool.	Preference is not prison.	A toolbox containing both a logic tool and an empathy tool.	Learn to Lead Volume 2, Chapter 6 — Myers-Briggs Type Indicator	85–86	approved_source	draft	LTL2-C6-PC-Q020|LTL2-C6-PC-Q021|LTL2-C6-PC-Q022	50
LTL2-C6-PC-Q028	Chapter 6 C	C6-O12	LTL2-C6-JUDGING_PERCEIVING	LTL2-C6-F028	medium	application	multiple_choice	study_and_test	scenario	A cadet prefers plans, schedules, decisions, and completing work before relaxing. This most closely reflects	Judging	Perceiving	Feeling	Sensing	A	Judging prefers structure and closure.	1	The J–P dimension describes how a person prefers to organize life and respond to plans.	Judging favors structure, planning, and closure.	Perceiving favors flexibility and keeping options open.	Feeling concerns decision values.	Sensing concerns information details.	Confusing the word Judging with being critical of people.	In MBTI, Judging means organized closure, not condemnation.	J = schedule and finish.	medium	calendar_check	optional_after_answer	ltl2_c6_judging_perceiving_028	A calendar with boxes checked beside an open flexible path.	J = schedule and finish.	A calendar with boxes checked beside an open flexible path.	Learn to Lead Volume 2, Chapter 6 — Myers-Briggs Type Indicator	86–87	approved_source	draft	LTL2-C6-PC-Q020|LTL2-C6-PC-Q021|LTL2-C6-PC-Q022	45
LTL2-C6-PC-Q029	Chapter 6 C	C6-O12	LTL2-C6-PERCEIVING	LTL2-C6-F029	medium	application	multiple_choice	study_and_test	scenario	A cadet likes adapting as new information appears and feels restricted when every detail is decided too early. Which preference is most evident?	Judging	Perceiving	Thinking	Introversion	B	Perceiving favors flexibility and open options.	1	Perceiving does not mean careless; it describes comfort with adapting and delaying closure.	Judging tends to prefer decisions and settled plans.	Perceiving tends to keep options open and adapt.	Thinking concerns decision criteria.	Introversion concerns energy.	Equating flexibility with lack of discipline.	Ask whether the issue is closure or adaptability.	P = possibilities remain open.	medium	open_paths	optional_after_answer	ltl2_c6_perceiving_029	Several open paths with a movable route marker.	P = possibilities remain open.	Several open paths with a movable route marker.	Learn to Lead Volume 2, Chapter 6 — Myers-Briggs Type Indicator	86–87	approved_source	draft	LTL2-C6-PC-Q020|LTL2-C6-PC-Q021|LTL2-C6-PC-Q022	45
LTL2-C6-PC-Q030	Chapter 6 C	C6-O13	LTL2-C6-MBTI_LEADERSHIP_USE	LTL2-C6-F030	hard	analysis	multiple_choice	study_and_test	cap_direct	How is MBTI most useful to a leader?	It identifies which teammates are superior.	It gives exact predictions of behavior.	It helps the leader understand preferences and adapt communication and teamwork.	It replaces the need to observe individual behavior.	C	MBTI can help leaders adapt to different preferences.	1	It is a conversation tool for self-understanding and teamwork, not a label, excuse, or prediction machine.	No type is ranked as superior.	Preferences do not produce exact predictions.	The model can improve self-awareness and cooperation across differences.	A model should supplement, not replace, knowing people.	Using type as a permanent box.	Choose the answer that improves understanding without stereotyping.	Use type to translate, not label.	high	translation_bridge	optional_after_answer	ltl2_c6_mbti_leadership_use_030	A bridge connecting two different preference styles through adapted communication.	Use type to translate, not label.	A bridge connecting two different preference styles through adapted communication.	Learn to Lead Volume 2, Chapter 6 — Myers-Briggs Type Indicator	83–87	approved_source	draft	LTL2-C6-PC-Q020|LTL2-C6-PC-Q021|LTL2-C6-PC-Q022	55
LTL2-C6-PC-Q031	Chapter 6 C	C6-O11-13	LTL2-C6-MBTI_BALANCED_TEAM	LTL2-C6-F031	hard	scenario	multiple_choice	study_and_test	analysis	A planning team contains detail-focused Sensors and possibility-focused Intuitives. What is the best leadership response?	Let only the Sensors plan because details are objective.	Let only the Intuitives plan because ideas matter most.	Use both: Intuitives explore possibilities and Sensors test practical details.	Separate the two groups so they do not disagree.	C	Different preferences can become complementary strengths.	1	A leader should design teamwork so people contribute their natural strengths while still considering other perspectives.	Ignoring possibilities can produce a narrow plan.	Ignoring details can produce an impractical plan.	Different preferences can complement one another.	Constructive differences can improve the work when managed well.	Treating difference as a problem to eliminate.	Ask how both preferences can improve the mission.	Patterns plus particulars.	high	puzzle_halves	optional_after_answer	ltl2_c6_mbti_balanced_team_031	Two puzzle pieces labeled Possibilities and Practical Details fitting together.	Patterns plus particulars.	Two puzzle pieces labeled Possibilities and Practical Details fitting together.	Learn to Lead Volume 2, Chapter 6 — Myers-Briggs Type Indicator	85	approved_source	draft	LTL2-C6-PC-Q020|LTL2-C6-PC-Q021|LTL2-C6-PC-Q022	55
LTL2-C6-PD-Q032	Chapter 6 D	C6-O14	LTL2-C6-MASLOW_FIVE_NEEDS	LTL2-C6-F032	medium	recall	multiple_choice	study_and_test	cap_direct	Which sequence lists Maslow’s five needs from lowest to highest?	Physiological, safety, belonging, esteem, self-actualization	Safety, physiological, esteem, belonging, self-actualization	Physiological, belonging, safety, self-actualization, esteem	Belonging, safety, physiological, esteem, self-actualization	A	Maslow’s order is body, safety, belonging, esteem, fulfillment.	1	The pyramid moves from basic survival needs to safety, relationships, respect, and reaching one’s potential.	This is the chapter’s order.	Safety comes after physiological, and belonging before esteem.	Safety and belonging are reversed, and self-actualization is highest.	The lower levels are out of order.	Remembering the five labels but not their order.	Build upward from survival to full potential.	Body—Safe—Belong—Esteem—Become.	high	five_level_pyramid	optional_after_answer	ltl2_c6_maslow_five_needs_032	A five-level pyramid with the needs in order.	Body—Safe—Belong—Esteem—Become.	A five-level pyramid with the needs in order.	Learn to Lead Volume 2, Chapter 6 — Maslow & Hawthorne	88–90	approved_source	draft	LTL2-C6-PD-Q033|LTL2-C6-PD-Q034|LTL2-C6-PD-Q035	50
LTL2-C6-PD-Q033	Chapter 6 D	C6-O15	LTL2-C6-MASLOW_PYRAMID	LTL2-C6-F033	medium	understanding	multiple_choice	study_and_test	cap_direct	Why is Maslow’s model shown as a pyramid?	Higher needs are physically larger.	People normally focus on the lowest unfulfilled need before higher needs.	Only a few people have physiological needs.	Leaders should always motivate from the top down.	B	The pyramid shows that lower unmet needs usually take priority.	1	Once a lower need is reasonably met, higher needs can become stronger motivators.	The diagram is not about physical size.	Lower unmet needs generally demand attention first.	Physiological needs are universal.	The model suggests considering lower needs first.	Thinking the levels are rewards a person earns permanently.	Ask what an unmet basic need does to attention.	Fill the foundation before the peak.	medium	pyramid_foundation	optional_after_answer	ltl2_c6_maslow_pyramid_033	A pyramid with a cracked base unable to support the top.	Fill the foundation before the peak.	A pyramid with a cracked base unable to support the top.	Learn to Lead Volume 2, Chapter 6 — Maslow & Hawthorne	88	approved_source	draft	LTL2-C6-PD-Q032|LTL2-C6-PD-Q034|LTL2-C6-PD-Q035	45
LTL2-C6-PD-Q034	Chapter 6 D	C6-O14	LTL2-C6-PHYSIOLOGICAL_NEED	LTL2-C6-F034	easy	application	multiple_choice	study_and_test	scenario	A cadet is exhausted, dehydrated, and unable to focus during an activity. Which need is most immediate in Maslow’s model?	Esteem	Belonging	Physiological	Self-actualization	C	Food, water, rest, and bodily needs come first.	1	Leaders should not expect higher performance while a teammate’s basic physical needs are unmet.	Recognition will not address the immediate physical condition.	Team connection matters, but the body’s need is more urgent.	Rest and water are physiological needs.	Reaching potential is a higher-level need.	Trying to motivate with praise when the body needs care.	Ask what the person needs to function physically.	Body before badge.	medium	water_rest	optional_after_answer	ltl2_c6_physiological_need_034	A water bottle and rest symbol at the base of a pyramid.	Body before badge.	A water bottle and rest symbol at the base of a pyramid.	Learn to Lead Volume 2, Chapter 6 — Maslow & Hawthorne	88	approved_source	draft	LTL2-C6-PD-Q032|LTL2-C6-PD-Q033|LTL2-C6-PD-Q035	40
LTL2-C6-PD-Q035	Chapter 6 D	C6-O14-16	LTL2-C6-SAFETY_NEED	LTL2-C6-F035	medium	application	multiple_choice	study_and_test	scenario	A new cadet fears ridicule and believes mistakes will lead to humiliation. Which need should the leader address most directly?	Safety	Esteem only	Self-actualization	Physiological	A	People need physical and psychological safety.	1	A leader can help by setting respectful standards, preventing bullying, and making learning safe.	Psychological security and freedom from fear fit safety needs.	Esteem may also be affected, but safety is the more basic threatened need.	Full potential is not the immediate concern.	No bodily need is described.	Thinking safety means only protection from physical injury.	Include freedom from fear and uncertainty in safety.	Safe enough to learn.	medium	shield_classroom	optional_after_answer	ltl2_c6_safety_need_035	A shield protecting a learning space from ridicule.	Safe enough to learn.	A shield protecting a learning space from ridicule.	Learn to Lead Volume 2, Chapter 6 — Maslow & Hawthorne	88–89	approved_source	draft	LTL2-C6-PD-Q032|LTL2-C6-PD-Q033|LTL2-C6-PD-Q034	45
LTL2-C6-PD-Q036	Chapter 6 D	C6-O14-16	LTL2-C6-BELONGING_NEED	LTL2-C6-F036	medium	application	multiple_choice	study_and_test	scenario	Which action best helps fulfill a cadet’s belonging need?	Giving the cadet a private award	Including the cadet in meaningful team activities and friendships	Assigning a more difficult written test	Explaining a technical regulation	B	Belonging grows through connection and membership.	1	CAP leaders should build an inclusive team where cadets can form friendships and participate meaningfully.	An award mainly addresses esteem.	Connection, friendship, and team membership address belonging.	A harder test does not create social connection.	Technical knowledge addresses competence, not belonging directly.	Confusing esteem with belonging.	Belonging asks, 'Am I part of us?'	Belonging = part of the team.	medium	team_circle	optional_after_answer	ltl2_c6_belonging_need_036	A cadet welcomed into a team circle.	Belonging = part of the team.	A cadet welcomed into a team circle.	Learn to Lead Volume 2, Chapter 6 — Maslow & Hawthorne	89	approved_source	draft	LTL2-C6-PD-Q032|LTL2-C6-PD-Q033|LTL2-C6-PD-Q034	40
LTL2-C6-PD-Q037	Chapter 6 D	C6-O14-16	LTL2-C6-ESTEEM_SELF_ACTUALIZATION	LTL2-C6-F037	hard	analysis	multiple_choice	study_and_test	cap_direct	Which pairing is correct?	Esteem—food and rest; Self-actualization—friendship	Esteem—respect and achievement; Self-actualization—reaching one’s potential	Esteem—freedom from danger; Self-actualization—rank	Esteem—team membership; Self-actualization—avoiding failure	B	Esteem is respect; self-actualization is fulfilling potential.	1	Leaders can recognize real achievement while also helping people grow toward challenging, meaningful goals.	These needs are mismatched.	Esteem involves respect and accomplishment; self-actualization involves becoming what one can become.	Safety is freedom from danger, and rank alone is not self-actualization.	Belonging concerns membership, and avoidance is not the highest need.	Treating awards or rank as the same thing as full potential.	Esteem asks 'Am I valued?' The top asks 'What can I become?'	Respected, then realized.	high	two_top_levels	optional_after_answer	ltl2_c6_esteem_self_actualization_037	The top two pyramid levels labeled Valued and Full Potential.	Respected, then realized.	The top two pyramid levels labeled Valued and Full Potential.	Learn to Lead Volume 2, Chapter 6 — Maslow & Hawthorne	89–90	approved_source	draft	LTL2-C6-PD-Q032|LTL2-C6-PD-Q033|LTL2-C6-PD-Q034	50
LTL2-C6-PD-Q038	Chapter 6 D	C6-O16	LTL2-C6-MASLOW_LEADER_USE	LTL2-C6-F038	hard	scenario	multiple_choice	study_and_test	application	A leader offers a prestigious role to motivate a cadet who is worried about being physically safe during an activity. Why may the offer fail?	Prestige is never motivating.	The leader is addressing a higher need while a lower need remains unmet.	Safety needs are above esteem needs.	Maslow says everyone is motivated by the same reward.	B	Motivation should match the person’s strongest unmet need.	1	The pyramid helps leaders diagnose why a reward that motivates one person may not motivate another.	Prestige may motivate when esteem is the active need.	The lower safety concern will likely dominate attention.	Safety is below esteem.	The model says people share needs, not that one reward works for all.	Offering a higher-level reward without addressing the actual concern.	Find the lowest unmet need in the scenario.	Motivate the level they are living.	high	mismatched_arrow	optional_after_answer	ltl2_c6_maslow_leader_use_038	An arrow aimed at the top of a pyramid while the safety level flashes red.	Motivate the level they are living.	An arrow aimed at the top of a pyramid while the safety level flashes red.	Learn to Lead Volume 2, Chapter 6 — Maslow & Hawthorne	88–90	approved_source	draft	LTL2-C6-PD-Q032|LTL2-C6-PD-Q033|LTL2-C6-PD-Q034	55
LTL2-C6-PD-Q039	Chapter 6 D	C6-O17	LTL2-C6-HAWTHORNE_LESSON	LTL2-C6-F039	medium	understanding	multiple_choice	study_and_test	cap_direct	What was the key leadership lesson of the Hawthorne studies?	Brighter lighting always increases productivity.	Workers perform better when leaders pay attention and treat them as partners.	Punishment is the strongest workplace motivator.	Employees should not be consulted about work.	B	People often perform better when leaders genuinely involve and value them.	1	The Hawthorne effect reminds leaders that attention and partnership can create self-motivation.	Lighting changes did not explain the lasting improvement.	Attention, involvement, and partnership helped workers feel important.	The lesson was not about punishment.	Consultation was part of what improved motivation.	Remembering the experiment’s light bulbs instead of its human lesson.	Ask what changed socially, not electrically.	People brighten when noticed.	medium	lightbulb_people	optional_after_answer	ltl2_c6_hawthorne_lesson_039	A light bulb fading while a leader-person connection brightens.	People brighten when noticed.	A light bulb fading while a leader-person connection brightens.	Learn to Lead Volume 2, Chapter 6 — Maslow & Hawthorne	90	approved_source	draft	LTL2-C6-PD-Q032|LTL2-C6-PD-Q033|LTL2-C6-PD-Q034	45
LTL2-C6-PD-Q040	Chapter 6 D	C6-O17	LTL2-C6-HAWTHORNE_CAP	LTL2-C6-F040	medium	application	multiple_choice	study_and_test	scenario	Which CAP practice best applies the Hawthorne lesson?	Making every decision privately	Inviting cadet input and treating members as collaborators	Increasing punishment for small errors	Replacing feedback with brighter meeting-room lights	B	Participation can increase commitment and performance.	1	Leaders should listen to people, involve them appropriately, and show that their contributions matter.	Private control misses the partnership lesson.	Meaningful participation helps people feel valued and invested.	Punishment is not the key Hawthorne finding.	The lighting itself was not the lasting cause.	Using participation as a trick rather than genuine respect.	Think partner, not prop.	Invite input; build ownership.	medium	collaboration_table	optional_after_answer	ltl2_c6_hawthorne_cap_040	A leader and cadets working around one planning table.	Invite input; build ownership.	A leader and cadets working around one planning table.	Learn to Lead Volume 2, Chapter 6 — Maslow & Hawthorne	90	approved_source	draft	LTL2-C6-PD-Q032|LTL2-C6-PD-Q033|LTL2-C6-PD-Q034	45
LTL2-C6-PE-Q041	Chapter 6 E	C6-O17-20	LTL2-C6-STIMULUS_REFLEX	LTL2-C6-F041	medium	recall	multiple_choice	study_and_test	cap_direct	In classical conditioning, a stimulus is	an automatic response	something that produces a response	a reward given after behavior	the disappearance of behavior	B	A stimulus triggers a response; a reflex is the response.	1	Keeping the two terms separate is essential for understanding Pavlov and conditioning.	An automatic response is a reflex.	A stimulus is something that triggers or produces a response.	A reward may be positive reinforcement, not the general definition.	Behavior fading is extinction.	Reversing stimulus and reflex.	Stimulus starts; reflex reacts.	S starts it; R responds.	medium	arrow_trigger	optional_after_answer	ltl2_c6_stimulus_reflex_041	An arrow from Stimulus to Reflex.	S starts it; R responds.	An arrow from Stimulus to Reflex.	Learn to Lead Volume 2, Chapter 6 — Conditioning & Reinforcement	91	approved_source	draft	LTL2-C6-PE-Q042|LTL2-C6-PE-Q043|LTL2-C6-PE-Q044	40
LTL2-C6-PE-Q042	Chapter 6 E	C6-O19-20	LTL2-C6-PAVLOV_CLASSICAL_CONDITIONING	LTL2-C6-F042	medium	understanding	multiple_choice	study_and_test	cap_direct	What did Pavlov demonstrate with his dogs?	A neutral signal can become linked with an automatic response through repeated pairing.	Punishment always produces permanent learning.	Animals learn only through rewards.	Authority is stronger than conscience.	A	Repeated pairing can make a new signal trigger an old reflex.	1	This learned association is classical conditioning.	Repeated pairing allowed a previously neutral signal to trigger salivation.	Pavlov’s experiment was not about punishment.	The experiment concerned association, not rewards alone.	That lesson belongs to the Milgram experiment.	Confusing classical conditioning with reinforcement after voluntary behavior.	Ask whether two stimuli are being paired.	Pair it; trigger it.	medium	bell_food	optional_after_answer	ltl2_c6_pavlov_classical_conditioning_042	A bell repeatedly paired with food, then the bell alone triggering salivation.	Pair it; trigger it.	A bell repeatedly paired with food, then the bell alone triggering salivation.	Learn to Lead Volume 2, Chapter 6 — Conditioning & Reinforcement	91–92	approved_source	draft	LTL2-C6-PE-Q041|LTL2-C6-PE-Q043|LTL2-C6-PE-Q044	45
LTL2-C6-PE-Q043	Chapter 6 E	C6-O21	LTL2-C6-POSITIVE_REINFORCEMENT	LTL2-C6-F043	medium	application	multiple_choice	study_and_test	scenario	A flight sergeant praises a cadet immediately after the cadet gives an excellent safety briefing, making the cadet more likely to prepare carefully again. This is	positive reinforcement	negative reinforcement	punishment	extinction	A	Positive reinforcement adds a desirable consequence to strengthen behavior.	1	“Positive” means something is added; “reinforcement” means the behavior becomes more likely.	A desirable consequence is added to encourage behavior.	Negative reinforcement removes something unpleasant.	Punishment aims to reduce behavior.	Extinction occurs when reinforcement stops and behavior fades.	Thinking positive always means nice and negative means bad.	Translate the two words separately: add + increase behavior.	Add good; behavior grows.	medium	plus_arrow_up	optional_after_answer	ltl2_c6_positive_reinforcement_043	A plus sign leading to an upward behavior arrow.	Add good; behavior grows.	A plus sign leading to an upward behavior arrow.	Learn to Lead Volume 2, Chapter 6 — Conditioning & Reinforcement	92	approved_source	draft	LTL2-C6-PE-Q041|LTL2-C6-PE-Q042|LTL2-C6-PE-Q044	45
LTL2-C6-PE-Q044	Chapter 6 E	C6-O22	LTL2-C6-NEGATIVE_REINFORCEMENT	LTL2-C6-F044	hard	application	multiple_choice	study_and_test	scenario	A cadet completes equipment checks on time, so the leader stops sending daily reminder messages. The cadet continues checking equipment to avoid the reminders. This is	punishment	negative reinforcement	positive reinforcement	extinction	B	Negative reinforcement removes something unpleasant to strengthen behavior.	1	It is not punishment: both forms of reinforcement increase the desired behavior.	No consequence is being added to reduce the behavior.	An unpleasant reminder is removed to encourage timely checks.	Nothing desirable is added.	The behavior is being maintained, not fading.	Calling any unpleasant situation punishment.	Ask: Did the target behavior increase or decrease?	Remove bad; behavior grows.	high	minus_arrow_up	optional_after_answer	ltl2_c6_negative_reinforcement_044	A minus sign leading to an upward behavior arrow.	Remove bad; behavior grows.	A minus sign leading to an upward behavior arrow.	Learn to Lead Volume 2, Chapter 6 — Conditioning & Reinforcement	92	approved_source	draft	LTL2-C6-PE-Q041|LTL2-C6-PE-Q042|LTL2-C6-PE-Q043	50
LTL2-C6-PE-Q045	Chapter 6 E	C6-O23	LTL2-C6-PUNISHMENT_DEFINITION	LTL2-C6-F045	medium	understanding	multiple_choice	study_and_test	cap_direct	Punishment differs from reinforcement because punishment is intended to	increase a desired behavior	reduce an unwanted behavior	create a neutral stimulus	reveal a blind spot	B	Punishment is intended to reduce behavior.	1	It may suppress an unwanted action, but it does not automatically teach the desired replacement behavior.	Reinforcement is intended to increase behavior.	Punishment aims to make a behavior less likely.	Neutral stimulus belongs to classical conditioning.	Blind spots belong to the Johari window.	Assuming punishment and negative reinforcement are the same.	Reinforcement grows behavior; punishment shrinks it.	Punishment points behavior down.	medium	down_arrow	optional_after_answer	ltl2_c6_punishment_definition_045	An unwanted behavior arrow decreasing after a consequence.	Punishment points behavior down.	An unwanted behavior arrow decreasing after a consequence.	Learn to Lead Volume 2, Chapter 6 — Conditioning & Reinforcement	92	approved_source	draft	LTL2-C6-PE-Q041|LTL2-C6-PE-Q042|LTL2-C6-PE-Q043	40
LTL2-C6-PE-Q046	Chapter 6 E	C6-O23	LTL2-C6-PUNISHMENT_LIMIT	LTL2-C6-F046	hard	analysis	multiple_choice	study_and_test	cap_direct	What is a major limitation of punishment as a leadership tool?	It always rewards the wrong behavior.	It may teach what to avoid without teaching what to do instead.	It always increases trust.	It cannot affect behavior at all.	B	Punishment may stop behavior without teaching the replacement.	1	Constructive leaders explain standards, coach the correct action, and use discipline carefully.	Punishment is not necessarily a reward.	A leader must still teach and reinforce the correct behavior.	Punishment can damage trust if misused.	Punishment can suppress behavior, though often imperfectly.	Treating suppression as complete learning.	Ask: After stopping the wrong action, does the cadet know the right one?	Stop wrong, then teach right.	high	road_detour	optional_after_answer	ltl2_c6_punishment_limit_046	A blocked wrong path with a clearly taught correct path beside it.	Stop wrong, then teach right.	A blocked wrong path with a clearly taught correct path beside it.	Learn to Lead Volume 2, Chapter 6 — Conditioning & Reinforcement	92	approved_source	draft	LTL2-C6-PE-Q041|LTL2-C6-PE-Q042|LTL2-C6-PE-Q043	50
LTL2-C6-PE-Q047	Chapter 6 E	C6-O24	LTL2-C6-EXTINCTION	LTL2-C6-F047	medium	application	multiple_choice	study_and_test	scenario	A cadet’s attention-seeking interruptions gradually stop after the leader consistently stops rewarding them with laughter or attention. This process is	extinction	positive reinforcement	classical conditioning	displacement	A	Extinction occurs when reinforcement is removed and behavior fades.	1	Leaders should identify what consequence may be unintentionally maintaining a behavior.	Behavior can fade when the reinforcement that maintained it is removed.	No desirable consequence is being added.	This is not pairing a neutral stimulus with a reflex.	Displacement is a defense mechanism.	Thinking extinction means punishment was applied.	Ask whether the behavior lost its payoff.	No payoff; behavior fades.	medium	fading_signal	optional_after_answer	ltl2_c6_extinction_047	A behavior signal fading as attention is removed.	No payoff; behavior fades.	A behavior signal fading as attention is removed.	Learn to Lead Volume 2, Chapter 6 — Conditioning & Reinforcement	92	approved_source	draft	LTL2-C6-PE-Q041|LTL2-C6-PE-Q042|LTL2-C6-PE-Q043	45
LTL2-C6-PE-Q048	Chapter 6 E	C6-O21-24	LTL2-C6-REINFORCEMENT_COMPARISON	LTL2-C6-F048	hard	analysis	multiple_choice	study_and_test	cap_direct	Which pairing is correct?	Positive reinforcement—remove an unpleasant stimulus; Negative reinforcement—add a reward	Positive reinforcement—add a consequence to increase behavior; Negative reinforcement—remove a consequence to increase behavior	Punishment—increase behavior; Extinction—add a reward	Negative reinforcement—reduce behavior; Punishment—increase behavior	B	Positive adds and negative removes, but both reinforcement types strengthen behavior.	1	The words positive and negative refer to adding and removing, not good and bad.	The definitions are reversed.	Both are reinforcement because both increase behavior; positive adds and negative removes.	Punishment reduces behavior and extinction removes reinforcement.	Negative reinforcement increases behavior; punishment reduces it.	Using everyday meanings of positive and negative.	First ask increase or decrease; then ask add or remove.	Reinforce = rise; + adds, − removes.	high	four_quadrant_behavior	optional_after_answer	ltl2_c6_reinforcement_comparison_048	A grid showing add/remove versus increase/decrease behavior.	Reinforce = rise; + adds, − removes.	A grid showing add/remove versus increase/decrease behavior.	Learn to Lead Volume 2, Chapter 6 — Conditioning & Reinforcement	92	approved_source	draft	LTL2-C6-PE-Q041|LTL2-C6-PE-Q042|LTL2-C6-PE-Q043	55
LTL2-C6-PE-Q049	Chapter 6 E	C6-O20-24	LTL2-C6-CONDITIONING_LEADER_ETHICS	LTL2-C6-F049	hard	scenario	multiple_choice	study_and_test	analysis	A leader gives praise only when cadets flatter him personally, and withholds recognition from honest dissenters. What is the strongest concern?	The leader is using reinforcement to shape loyalty to himself rather than mission and values.	The leader is using extinction correctly.	The leader is applying the Johari window.	The leader is satisfying physiological needs.	A	Behavioral tools must serve the mission and Core Values, not the leader’s ego.	1	Leaders influence behavior continually; ethical leadership requires rewarding the right conduct, including respectful honesty.	Behavioral tools can be misused to reward unhealthy conformity.	The concern is ethical misuse, not technically correct extinction.	The Johari window concerns self-knowledge.	No bodily need is involved.	Assuming a technique is ethical merely because it changes behavior.	Ask whose interests the reinforcement serves.	Shape character, not flattery.	high	compass_reward	optional_after_answer	ltl2_c6_conditioning_leader_ethics_049	A reward arrow guided by a compass labeled Mission and Values.	Shape character, not flattery.	A reward arrow guided by a compass labeled Mission and Values.	Learn to Lead Volume 2, Chapter 6 — Conditioning & Reinforcement	91–92	approved_source	draft	LTL2-C6-PE-Q041|LTL2-C6-PE-Q042|LTL2-C6-PE-Q043	55
LTL2-C6-PF-Q050	Chapter 6 F	C6-O25	LTL2-C6-AUTHORITY_DEFINITION	LTL2-C6-F050	easy	recall	multiple_choice	study_and_test	cap_direct	Authority is best described as	a person’s private opinion	the right to direct or command	the desire to receive praise	a defense against anxiety	B	Authority is the recognized right to direct or command.	1	It may come from a legitimate role, but it does not make every order moral or wise.	An opinion does not create authority.	Authority is the recognized right to direct, decide, or command.	Desire for praise concerns motivation.	Defense mechanisms protect the ego from distress.	Confusing authority with influence in general.	Authority answers: Who has the right to direct?	Authority = right to direct.	medium	badge_arrow	optional_after_answer	ltl2_c6_authority_definition_050	A role badge connected to a clear direction arrow.	Authority = right to direct.	A role badge connected to a clear direction arrow.	Learn to Lead Volume 2, Chapter 6 — Authority & Milgram	93–95	approved_source	draft	LTL2-C6-PF-Q051|LTL2-C6-PF-Q052|LTL2-C6-PF-Q053	35
LTL2-C6-PF-Q051	Chapter 6 F	C6-O26	LTL2-C6-MILGRAM_SETUP	LTL2-C6-F051	medium	recall	multiple_choice	study_and_test	cap_direct	In Milgram’s experiment, participants believed they were	giving increasingly severe electric shocks for wrong answers	receiving rewards for leadership decisions	observing dogs respond to a bell	measuring personality preferences	A	Participants believed authority required them to shock another person.	1	The apparatus was fake, but the participants thought the learner was suffering.	Participants acted as 'teachers' and believed the shocks were real.	The experiment was not about rewards.	That describes Pavlov’s experiment.	That describes MBTI.	Remembering the conclusion but not the experiment.	Teacher, learner, researcher—and a fake shock machine.	Authority said continue; conscience heard pain.	medium	shock_setup	optional_after_answer	ltl2_c6_milgram_setup_051	A teacher, researcher, learner, and fake shock panel in a simple diagram.	Authority said continue; conscience heard pain.	A teacher, researcher, learner, and fake shock panel in a simple diagram.	Learn to Lead Volume 2, Chapter 6 — Authority & Milgram	93–95	approved_source	draft	LTL2-C6-PF-Q050|LTL2-C6-PF-Q052|LTL2-C6-PF-Q053	45
