external_id	pilot_batch	objective_code	concept_code	question_family_code	difficulty	cognitive_level	question_type	question_mode	question_style	question_text	choice_a	choice_b	choice_c	choice_d	correct_letter	short_explanation	feedback_display_version	explanation	choice_a_explanation	choice_b_explanation	choice_c_explanation	choice_d_explanation	common_mistake	remediation_text	memory_aid	visual_priority	visual_type	visual_display_mode	visual_asset_key	visual_brief	visual_caption	visual_alt_text	source_reference_text	source_pages	source_status	review_status	reinforcement_question_ids	estimated_time_seconds
LTL2-C4-Q026	Servant Leadership	C4-O7	C4-K009	C4-K009-026	easy	recall	multiple_choice	mixed	cap_direct	Servant leadership means the leader sees himself or herself primarily as	the team’s controller	a servant of the team	the most experienced expert	the final source of all decisions	B	A servant-leader sees service to the team as the primary role.	1	A servant-leader sees service to the team as the primary role.	The chapter contrasts servant leadership with controlling people.	A servant-leader sees service to the team as the primary role.	Expertise may help, but it is not the defining perspective.	Servant leaders involve and develop others rather than claiming all decisions.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Servant Leadership on pages 12. Focus on the exact definition and how it differs from nearby concepts.	Serve first, lead second.	high	service_first	optional_after_answer	c4_k009_26	The word Serve placed before Lead on a path.	Servant leadership begins with service.	A pathway showing service coming before leadership.	Learn to Lead, Volume 2, Chapter 4, Servant Leadership	12	approved	draft	LTL2-C4-Q027	25
LTL2-C4-Q027	Servant Leadership	C4-O7	C4-K009	C4-K009-027	medium	understanding	multiple_choice	mixed	cap_direct	What is the goal of servant leadership?	To make followers dependent on the leader	To enhance individual growth, teamwork, and involvement	To reduce the leader’s responsibility for standards	To avoid using authority under any circumstance	B	Servant leadership develops people and strengthens teamwork and personal involvement.	1	Servant leadership develops people and strengthens teamwork and personal involvement.	A servant-leader helps people grow rather than become dependent.	Servant leadership develops people and strengthens teamwork and personal involvement.	Service does not remove responsibility for standards.	Authority can still be used; the issue is whether it serves the mission and people.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Servant Leadership on pages 12. Focus on the exact definition and how it differs from nearby concepts.	Serve so people and teamwork grow.	high	growth_diagram	optional_after_answer	c4_k009_27	A leader watering two plants labeled People and Teamwork.	Service-oriented leadership helps people and teams grow.	A leader nurturing growth in individuals and teamwork.	Learn to Lead, Volume 2, Chapter 4, Servant Leadership	12	approved	draft	LTL2-C4-Q026	35
LTL2-C4-Q028	Servant Leadership	C4-O8	C4-K010	C4-K010-028	hard	misconception	multiple_choice	mixed	application	Which statement best distinguishes being a servant from being servile?	A servant chooses to help; a servile person is treated as powerless or slave-like	A servant obeys every request; a servile person follows only lawful orders	A servant avoids leadership; a servile person seeks rank	A servant works for free; a servile person is paid	A	Service is a willing, dignified choice to help; servility implies degrading subjection.	1	Service is a willing, dignified choice to help; servility implies degrading subjection.	Service is a willing, dignified choice to help; servility implies degrading subjection.	The difference is not unlimited obedience versus lawful obedience.	Servant leadership is still leadership.	Payment is unrelated to the chapter’s distinction.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Servant Leadership on pages 12. Focus on the exact definition and how it differs from nearby concepts.	Chosen service is strength; servility is subjection.	high	comparison_diagram	optional_after_answer	c4_k010_28	One person voluntarily helping beside another shown as powerless and compelled.	Serving by choice is not the same as being servile.	A voluntary helper contrasted with a person forced into degrading service.	Learn to Lead, Volume 2, Chapter 4, Servant Leadership	12	approved	draft	LTL2-C4-Q029|LTL2-C4-Q030|LTL2-C4-Q033	45
LTL2-C4-Q029	Servant Leadership	C4-O9	C4-K010	C4-K010-029	medium	scenario	multiple_choice	mixed	scenario	At a field activity, which action best demonstrates servant leadership by an NCO?	Taking the first meal because rank carries privileges	Waiting until the team is fed, then eating	Doing every subordinate’s work to show humility	Ignoring standards so everyone feels comfortable	B	A servant-leader places the team’s needs first without abandoning standards or doing others’ responsibilities for them.	1	A servant-leader places the team’s needs first without abandoning standards or doing others’ responsibilities for them.	The chapter gives the opposite example: airmen come first.	A servant-leader places the team’s needs first without abandoning standards or doing others’ responsibilities for them.	Servant leaders help people grow; they do not make them passive by doing all their work.	Service includes helping people meet high standards.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Servant Leadership on pages 13. Focus on the exact definition and how it differs from nearby concepts.	Feed the team before feeding the ego.	high	meal_line_diagram	optional_after_answer	c4_k010_29	An NCO serving the team before taking a meal.	Servant leaders put the team’s legitimate needs first.	An NCO ensuring team members are fed before eating.	Learn to Lead, Volume 2, Chapter 4, Servant Leadership	13	approved	draft	LTL2-C4-Q028|LTL2-C4-Q030|LTL2-C4-Q033	35
LTL2-C4-Q030	Servant Leadership	C4-O9	C4-K010	C4-K010-030	hard	scenario	multiple_choice	mixed	scenario	During a uniform inspection, a servant-leader should primarily aim to	find as many errors as possible to prove authority	help each cadet meet the standard	avoid identifying errors to preserve morale	correct the uniform personally without teaching	B	The servant-leader uses inspection to help people reach high standards, not to intimidate or play “gotcha.”	1	The servant-leader uses inspection to help people reach high standards, not to intimidate or play “gotcha.”	This centers the leader’s power rather than the cadet’s growth.	The servant-leader uses inspection to help people reach high standards, not to intimidate or play “gotcha.”	Service does not mean ignoring standards.	Doing the work for the cadet prevents learning.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Servant Leadership on pages 13. Focus on the exact definition and how it differs from nearby concepts.	Inspect to improve, not intimidate.	high	inspection_comparison	optional_after_answer	c4_k010_30	Two inspection styles: gotcha red marks versus coaching toward the standard.	The purpose of correction is growth and standards.	A helpful inspection contrasted with an intimidating fault-finding inspection.	Learn to Lead, Volume 2, Chapter 4, Servant Leadership	13	approved	draft	LTL2-C4-Q028|LTL2-C4-Q029|LTL2-C4-Q033	45
LTL2-C4-Q031	Servant Leadership	C4-O8	C4-K011	C4-K011-031	medium	understanding	multiple_choice	mixed	cap_direct	Why is servant leadership especially useful to a new NCO?	It allows the NCO to avoid giving orders	It counters arrogance and focuses attention on the team’s needs	It replaces the chain of command	It guarantees that followers will like every decision	B	Servant leadership helps new NCOs move away from self-centered rank and toward caring for the team.	1	Servant leadership helps new NCOs move away from self-centered rank and toward caring for the team.	Servant leaders can give lawful direction when needed.	Servant leadership helps new NCOs move away from self-centered rank and toward caring for the team.	It operates within the military chain of command.	Responsible decisions may still be unpopular.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Servant Leadership on pages 13. Focus on the exact definition and how it differs from nearby concepts.	New stripes? Look outward, not inward.	high	spotlight_shift	optional_after_answer	c4_k011_31	A spotlight moving from an NCO’s insignia to the team.	Servant leadership shifts focus from rank to responsibility.	A new NCO redirecting attention from personal rank to team needs.	Learn to Lead, Volume 2, Chapter 4, Servant Leadership	13	approved	draft	LTL2-C4-Q032	35
LTL2-C4-Q032	Servant Leadership	C4-O10	C4-K011	C4-K011-032	hard	analysis	multiple_choice	mixed	application	Why is servant leadership consistent with Air Force values despite a top-down hierarchy?	Because it removes the need for authority	Because service before self and caring strengthen mission accomplishment	Because followers may disregard orders they dislike	Because servant leaders place individual comfort above the mission	B	Service Before Self and caring fit military values because developing and supporting people helps the mission succeed.	1	Service Before Self and caring fit military values because developing and supporting people helps the mission succeed.	Hierarchy and authority remain; they are used responsibly.	Service Before Self and caring fit military values because developing and supporting people helps the mission succeed.	Servant leadership does not cancel lawful obedience.	Service supports growth and mission, not mere comfort.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Servant Leadership on pages 14. Focus on the exact definition and how it differs from nearby concepts.	Caring is mission power.	high	bond_to_mission	optional_after_answer	c4_k011_32	Arrows from Care to Trust to Teamwork to Mission Success.	Service and caring strengthen the team’s ability to accomplish the mission.	A chain showing caring building trust, teamwork, and mission success.	Learn to Lead, Volume 2, Chapter 4, Servant Leadership	14	approved	draft	LTL2-C4-Q031	45
LTL2-C4-Q033	Servant Leadership	C4-O9	C4-K010	C4-K010-033	hard	scenario	multiple_choice	mixed	scenario	A team is short-handed. The officer in charge says, “I lead; I don’t do,” and watches while the team struggles. What is the strongest criticism?	The officer is delegating appropriately	The officer is confusing leadership with status and failing to serve the team	The officer should take over every task permanently	The officer is correct because leaders must remain separate from workers	B	Servant leadership rejects prideful distance; leaders should help when needed while still directing the mission.	1	Servant leadership rejects prideful distance; leaders should help when needed while still directing the mission.	Delegation is not the issue when the team lacks needed help and the leader refuses from pride.	Servant leadership rejects prideful distance; leaders should help when needed while still directing the mission.	Helping in a crisis does not mean doing every task forever.	The chapter’s Washington story rejects this status-based view.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Servant Leadership on pages 14. Focus on the exact definition and how it differs from nearby concepts.	Too important to help is too proud to lead.	high	leader_worker_bystander	optional_after_answer	c4_k010_33	A leader stepping down to work beside a short-handed team.	Great leaders are willing to serve beside their people.	A leader joining a struggling team rather than watching from a distance.	Learn to Lead, Volume 2, Chapter 4, Servant Leadership	14	approved	draft	LTL2-C4-Q028|LTL2-C4-Q029|LTL2-C4-Q030	45
LTL2-C4-Q034	Coaching & Mentoring	C4-O11	C4-K012	C4-K012-034	easy	recall	multiple_choice	mixed	cap_direct	In leadership, coaching is the process through which leaders	evaluate promotions only	solve performance problems and develop people	replace formal standards with personal advice	give orders without discussion	B	Coaching addresses performance problems while helping people develop.	1	Coaching addresses performance problems while helping people develop.	Promotion evaluation is much narrower than coaching.	Coaching addresses performance problems while helping people develop.	Coaching works toward standards rather than replacing them.	Coaching is a positive person-to-person process, not mere command.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Coaching & Mentoring on pages 15. Focus on the exact definition and how it differs from nearby concepts.	Solve performance, develop people.	high	two_goal_diagram	optional_after_answer	c4_k012_34	Two arrows from Coaching to Better Performance and Personal Growth.	Coaching improves performance and develops the person.	Coaching leading to improved performance and personal growth.	Learn to Lead, Volume 2, Chapter 4, Coaching & Mentoring	15	approved	draft	LTL2-C4-Q035	25
LTL2-C4-Q035	Coaching & Mentoring	C4-O12	C4-K012	C4-K012-035	medium	understanding	multiple_choice	mixed	cap_direct	What makes coaching a servant-leadership activity?	The coach controls every decision	The coach provides guidance and support through a positive bond of trust	The coach avoids discussing weaknesses	The coach performs the task instead of the learner	B	Coaching serves the follower through trust, guidance, and positive help.	1	Coaching serves the follower through trust, guidance, and positive help.	Control is not the purpose of coaching.	Coaching serves the follower through trust, guidance, and positive help.	Performance problems must be addressed honestly.	Development requires the learner to practice and grow.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Coaching & Mentoring on pages 15. Focus on the exact definition and how it differs from nearby concepts.	No trust, no coaching.	high	trust_bridge	optional_after_answer	c4_k012_35	A bridge labeled Trust connecting Coach and Coachee.	Coaching works through a positive relationship of trust.	A coach and learner connected by a bridge labeled trust.	Learn to Lead, Volume 2, Chapter 4, Coaching & Mentoring	15	approved	draft	LTL2-C4-Q034	35
LTL2-C4-Q036	Coaching & Mentoring	C4-O11	C4-K013	C4-K013-036	medium	application	multiple_choice	mixed	application	When is coaching most appropriate?	Only after formal discipline has failed	Whenever someone needs help reaching a higher level of effectiveness	Only when a follower asks for it	Only for technical errors	B	Coaching is appropriate whenever a leader identifies a need to improve effectiveness or growth.	1	Coaching is appropriate whenever a leader identifies a need to improve effectiveness or growth.	Coaching often occurs before formal discipline and may prevent problems.	Coaching is appropriate whenever a leader identifies a need to improve effectiveness or growth.	Leaders may appropriately initiate coaching.	Coaching can address technical, emotional, and behavioral performance.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Coaching & Mentoring on pages 15. Focus on the exact definition and how it differs from nearby concepts.	Gap to growth? Coach.	high	gap_bridge	optional_after_answer	c4_k013_36	A performance gap bridged by coaching toward a higher level.	Coaching helps someone cross from current performance to better performance.	A bridge labeled coaching spanning a gap from current to improved performance.	Learn to Lead, Volume 2, Chapter 4, Coaching & Mentoring	15	approved	draft		35
LTL2-C4-Q037	Coaching & Mentoring	C4-O13	C4-K014	C4-K014-037	medium	recall	multiple_choice	mixed	cap_direct	Which sequence best represents the chapter’s basic coaching process?	Observe, punish, report, dismiss	Prepare, observe, analyze, conduct dialogue, follow up	Explain, demonstrate, test, promote	Listen, agree, praise, end	B	Successful coaching includes preparation, observation, analysis, dialogue, and follow-up.	1	Successful coaching includes preparation, observation, analysis, dialogue, and follow-up.	Punishment is not the coaching process.	Successful coaching includes preparation, observation, analysis, dialogue, and follow-up.	This resembles instruction but omits diagnosis and follow-up.	Coaching requires more than agreement and praise.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Coaching & Mentoring on pages 16-18. Focus on the exact definition and how it differs from nearby concepts.	POADF: Prepare, Observe, Analyze, Dialogue, Follow up.	high	five_step_path	optional_after_answer	c4_k014_37	Five connected steps labeled Prepare, Observe, Analyze, Dialogue, Follow Up.	Effective coaching follows a deliberate five-step process.	A five-step coaching path from preparation through follow-up.	Learn to Lead, Volume 2, Chapter 4, Coaching & Mentoring	16-18	approved	draft	LTL2-C4-Q038|LTL2-C4-Q041	35
LTL2-C4-Q038	Coaching & Mentoring	C4-O13	C4-K014	C4-K014-038	hard	scenario	multiple_choice	mixed	scenario	Before coaching a cadet on weak drill performance, what should the leader do first?	Assume laziness is the cause	Clarify the standard and gather facts through observation	Begin with a warning about punishment	Ask other cadets to vote on the cause	B	Coaching begins with preparation and objective observation before conclusions are drawn.	1	Coaching begins with preparation and objective observation before conclusions are drawn.	The leader must distinguish ability, knowledge, and willingness rather than assume motive.	Coaching begins with preparation and objective observation before conclusions are drawn.	Coaching is positive and diagnostic, not punishment-first.	Peer opinion is not a substitute for observing performance and standards.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Coaching & Mentoring on pages 16. Focus on the exact definition and how it differs from nearby concepts.	Facts before fixes.	high	magnifying_glass_standard	optional_after_answer	c4_k014_38	A leader comparing observed performance with a clear standard before coaching.	Good coaching diagnoses before prescribing.	A leader observing performance and comparing it to the standard.	Learn to Lead, Volume 2, Chapter 4, Coaching & Mentoring	16	approved	draft	LTL2-C4-Q037|LTL2-C4-Q041	45
LTL2-C4-Q039	Coaching & Mentoring	C4-O14	C4-K015	C4-K015-039	hard	application	multiple_choice	mixed	application	Which opening question is most likely to support a productive coaching dialogue?	Why are you always careless?	What happened from your point of view?	Do you admit you failed?	Wouldn’t you agree my method is better?	B	Open-ended, non-accusing questions invite information and help the learner analyze performance.	1	Open-ended, non-accusing questions invite information and help the learner analyze performance.	This is accusatory and assumes a pattern and motive.	Open-ended, non-accusing questions invite information and help the learner analyze performance.	This pressures confession rather than understanding.	This leading question seeks agreement instead of dialogue.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Coaching & Mentoring on pages 17-18. Focus on the exact definition and how it differs from nearby concepts.	Ask to understand, not to accuse.	high	speech_bubble_comparison	optional_after_answer	c4_k015_39	An open question bubble contrasted with an accusing question bubble.	Open questions create useful coaching dialogue.	A coach asking an open, respectful question instead of making an accusation.	Learn to Lead, Volume 2, Chapter 4, Coaching & Mentoring	17-18	approved	draft	LTL2-C4-Q040	45
LTL2-C4-Q040	Coaching & Mentoring	C4-O14	C4-K015	C4-K015-040	hard	scenario	multiple_choice	mixed	scenario	A coach gives only vague praise—“Good job”—after a practice. What is the main weakness?	Praise should never be used in coaching	The feedback is not specific enough to guide improvement	The coach should have corrected every error at once	Positive comments make standards less important	B	Useful feedback identifies specific behavior so the learner knows what to repeat or improve.	1	Useful feedback identifies specific behavior so the learner knows what to repeat or improve.	Positive reinforcement can be valuable.	Useful feedback identifies specific behavior so the learner knows what to repeat or improve.	Overloading the learner with every error may reduce effectiveness.	Specific praise can reinforce standards.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Coaching & Mentoring on pages 18. Focus on the exact definition and how it differs from nearby concepts.	Name the behavior, not just the feeling.	high	specific_feedback	optional_after_answer	c4_k015_40	Generic 'Good job' beside specific feedback highlighting one successful action.	Specific feedback tells the learner what worked.	A comparison between vague praise and precise performance feedback.	Learn to Lead, Volume 2, Chapter 4, Coaching & Mentoring	18	approved	draft	LTL2-C4-Q039	45
LTL2-C4-Q041	Coaching & Mentoring	C4-O13	C4-K014	C4-K014-041	hard	analysis	multiple_choice	mixed	application	Why is follow-up essential after a coaching conversation?	It lets the leader repeat the same lecture	It checks whether improvement occurred and reinforces accountability and support	It transfers responsibility back to the coach	It guarantees immediate mastery	B	Follow-up verifies progress, keeps commitments visible, and allows additional support.	1	Follow-up verifies progress, keeps commitments visible, and allows additional support.	Follow-up is not merely repetition.	Follow-up verifies progress, keeps commitments visible, and allows additional support.	The learner remains responsible for growth.	Improvement may require time and further practice.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Coaching & Mentoring on pages 18. Focus on the exact definition and how it differs from nearby concepts.	Coach, check, continue.	high	feedback_loop	optional_after_answer	c4_k014_41	A loop from coaching to practice to follow-up to adjustment.	Follow-up turns a conversation into sustained improvement.	A coaching cycle showing practice, follow-up, and adjustment.	Learn to Lead, Volume 2, Chapter 4, Coaching & Mentoring	18	approved	draft	LTL2-C4-Q037|LTL2-C4-Q038	45
LTL2-C4-Q042	Supervision & Discipline	C4-O15	C4-K016	C4-K016-042	easy	recall	multiple_choice	mixed	cap_direct	To supervise means to	punish people who miss standards	observe and direct people in fulfillment of the mission	complete the team’s work personally	write policies for the organization	B	Supervision is observing and directing people so the mission is fulfilled.	1	Supervision is observing and directing people so the mission is fulfilled.	Punishment is only one possible consequence and not the definition.	Supervision is observing and directing people so the mission is fulfilled.	Supervisors lead work rather than doing all work themselves.	Policy creation is not the defining act of supervision.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Supervision & Discipline on pages 19. Focus on the exact definition and how it differs from nearby concepts.	Watch, guide, mission.	high	eye_arrow_target	optional_after_answer	c4_k016_42	An eye observing work, an arrow guiding, and a mission target.	Supervision combines observation and direction toward the mission.	An eye and guiding arrow leading a team toward a mission target.	Learn to Lead, Volume 2, Chapter 4, Supervision & Discipline	19	approved	draft	LTL2-C4-Q043	25
LTL2-C4-Q043	Supervision & Discipline	C4-O15	C4-K016	C4-K016-043	medium	understanding	multiple_choice	mixed	cap_direct	Why are trust and fairness cornerstones of supervision?	They make standards optional	People are more willing to accept direction and correction from a credible, consistent leader	They remove the need for accountability	They ensure everyone receives identical treatment regardless of circumstances	B	Trust and fairness make supervision legitimate because people see standards applied honestly and consistently.	1	Trust and fairness make supervision legitimate because people see standards applied honestly and consistently.	Trust and fairness support standards rather than weaken them.	Trust and fairness make supervision legitimate because people see standards applied honestly and consistently.	Fair supervision includes accountability.	Fairness means appropriate and impartial treatment, not mechanically identical treatment.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Supervision & Discipline on pages 19. Focus on the exact definition and how it differs from nearby concepts.	Trust opens ears; fairness keeps them open.	high	foundation_diagram	optional_after_answer	c4_k016_43	A supervision structure resting on two foundation blocks labeled Trust and Fairness.	Effective supervision stands on trust and fairness.	A building labeled Supervision supported by trust and fairness.	Learn to Lead, Volume 2, Chapter 4, Supervision & Discipline	19	approved	draft	LTL2-C4-Q042	35
LTL2-C4-Q044	Supervision & Discipline	C4-O16	C4-K017	C4-K017-044	easy	recall	multiple_choice	mixed	cap_direct	Punishment is intended primarily to teach someone which behaviors to	repeat	avoid	explain	delegate	B	Punishment applies an unpleasant consequence to teach which behavior should be avoided.	1	Punishment applies an unpleasant consequence to teach which behavior should be avoided.	Reinforcement is used to encourage repetition.	Punishment applies an unpleasant consequence to teach which behavior should be avoided.	Explanation may accompany discipline but is not punishment’s definition.	Delegation is unrelated.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Supervision & Discipline on pages 20. Focus on the exact definition and how it differs from nearby concepts.	Punishment points away from a behavior.	high	avoid_sign	optional_after_answer	c4_k017_44	A behavior leading to a red stop sign marked Avoid.	Punishment discourages a behavior from happening again.	A stop sign showing a behavior that should be avoided.	Learn to Lead, Volume 2, Chapter 4, Supervision & Discipline	20	approved	draft		25
LTL2-C4-Q045	Supervision & Discipline	C4-O17	C4-K018	C4-K018-045	medium	understanding	multiple_choice	mixed	cap_direct	Constructive discipline differs from punishment because constructive discipline	focuses on getting the person back on course and meeting standards	avoids all unpleasant consequences	is used only when ability is low	must always be private and informal	A	Constructive discipline is corrective and positive in purpose: return the follower to acceptable performance.	1	Constructive discipline is corrective and positive in purpose: return the follower to acceptable performance.	Constructive discipline is corrective and positive in purpose: return the follower to acceptable performance.	Consequences may sometimes be appropriate, but the goal is correction.	Leaders must distinguish ability from willingness; discipline mainly addresses unwillingness.	Privacy is generally wise, but the defining difference is purpose.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Supervision & Discipline on pages 20. Focus on the exact definition and how it differs from nearby concepts.	Discipline = course correction.	high	course_correction	optional_after_answer	c4_k018_45	A path veering away from a standard and being guided back.	Constructive discipline guides performance back to the standard.	A person being redirected from an off-course path toward the standard.	Learn to Lead, Volume 2, Chapter 4, Supervision & Discipline	20	approved	draft	LTL2-C4-Q046|LTL2-C4-Q051	35
LTL2-C4-Q046	Supervision & Discipline	C4-O18	C4-K018	C4-K018-046	hard	scenario	multiple_choice	mixed	scenario	A cadet fails to salute because the cadet was never taught when to salute. What should the leader address first?	Willingness through discipline	Ability and knowledge through instruction or coaching	Punishment to protect standards	A formal report to the commander	B	The leader must distinguish inability from unwillingness; a knowledge gap calls for teaching or coaching.	1	The leader must distinguish inability from unwillingness; a knowledge gap calls for teaching or coaching.	Discipline is inappropriate if the cadet does not know the standard.	The leader must distinguish inability from unwillingness; a knowledge gap calls for teaching or coaching.	Punishment without instruction would be unfair and ineffective.	Routine learning errors usually should be handled at the lowest appropriate level.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Supervision & Discipline on pages 20-21. Focus on the exact definition and how it differs from nearby concepts.	Can’t do? Teach. Won’t do? Discipline.	high	decision_tree	optional_after_answer	c4_k018_46	A two-branch tree: Cannot leads to Teach; Will Not leads to Discipline.	Leaders must separate ability problems from willingness problems.	A decision tree distinguishing inability from unwillingness.	Learn to Lead, Volume 2, Chapter 4, Supervision & Discipline	20-21	approved	draft	LTL2-C4-Q045|LTL2-C4-Q051	45
LTL2-C4-Q047	Supervision & Discipline	C4-O18	C4-K019	C4-K019-047	medium	application	multiple_choice	mixed	application	When should constructive discipline normally occur?	After several problems accumulate	While the behavior is still fresh	Only during a formal review	After the leader is no longer emotional about the issue, even if weeks pass	B	Correction should occur promptly while the event is fresh, before problems accumulate.	1	Correction should occur promptly while the event is fresh, before problems accumulate.	Storing problems allows them to grow and creates an unfair ambush.	Correction should occur promptly while the event is fresh, before problems accumulate.	Routine correction need not wait for formal review.	The leader should calm down, but not delay so long that the event loses immediacy.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Supervision & Discipline on pages 21. Focus on the exact definition and how it differs from nearby concepts.	Fresh problem, timely correction.	high	clock_diagram	optional_after_answer	c4_k019_47	A recent event connected quickly to calm correction.	Timely correction prevents one problem from becoming many.	A clock showing prompt correction soon after a problem occurs.	Learn to Lead, Volume 2, Chapter 4, Supervision & Discipline	21	approved	draft	LTL2-C4-Q048|LTL2-C4-Q049|LTL2-C4-Q050	35
LTL2-C4-Q048	Supervision & Discipline	C4-O18	C4-K019	C4-K019-048	hard	scenario	multiple_choice	mixed	scenario	A leader is furious about a cadet’s disrespectful behavior. What is the best immediate step?	Correct the cadet publicly before the anger fades	Calm down enough to control emotions, then address the fresh behavior firmly	Ignore the behavior until the next evaluation	Match the cadet’s emotional intensity to prove authority	B	Leaders should control their own emotions, then use a firm but measured demeanor appropriate to the issue.	1	Leaders should control their own emotions, then use a firm but measured demeanor appropriate to the issue.	Public, angry correction risks humiliation and loss of control.	Leaders should control their own emotions, then use a firm but measured demeanor appropriate to the issue.	The issue should remain fresh and should not be postponed indefinitely.	Constructive discipline is not emotional retaliation.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Supervision & Discipline on pages 21. Focus on the exact definition and how it differs from nearby concepts.	Calm first; firm second.	high	temperature_gauge	optional_after_answer	c4_k019_48	An anger gauge moving from hot to controlled before a firm conversation.	Constructive discipline is controlled, not explosive.	A leader lowering anger before giving firm correction.	Learn to Lead, Volume 2, Chapter 4, Supervision & Discipline	21	approved	draft	LTL2-C4-Q047|LTL2-C4-Q049|LTL2-C4-Q050	45
LTL2-C4-Q049	Supervision & Discipline	C4-O18	C4-K019	C4-K019-049	medium	understanding	multiple_choice	mixed	cap_direct	Why should leaders usually discipline in private?	Private correction eliminates accountability	Privacy protects dignity and keeps the focus on behavior rather than humiliation	Standards apply only in private	Public correction is always illegal	B	Private correction helps preserve respect and allows an honest focus on the performance issue.	1	Private correction helps preserve respect and allows an honest focus on the performance issue.	Private discipline can still include clear accountability.	Private correction helps preserve respect and allows an honest focus on the performance issue.	Standards apply everywhere.	The chapter’s principle is leadership effectiveness and dignity, not a blanket legal claim.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Supervision & Discipline on pages 21. Focus on the exact definition and how it differs from nearby concepts.	Correct the behavior; protect the person.	high	private_conversation	optional_after_answer	c4_k019_49	A leader and cadet having a calm private conversation away from the group.	Private correction protects dignity while addressing standards.	A leader correcting a cadet privately rather than before the team.	Learn to Lead, Volume 2, Chapter 4, Supervision & Discipline	21	approved	draft	LTL2-C4-Q047|LTL2-C4-Q048|LTL2-C4-Q050	35
LTL2-C4-Q050	Supervision & Discipline	C4-O18	C4-K019	C4-K019-050	hard	application	multiple_choice	mixed	application	Which statement is the best example of behavior-focused constructive discipline?	You are irresponsible	Your report was submitted two days late, which delayed the team; the next report is due Friday at 1600	You never care about the mission	Everyone is disappointed in you	B	Constructive feedback describes observable behavior, impact, and the required standard without attacking character.	1	Constructive feedback describes observable behavior, impact, and the required standard without attacking character.	This labels the person rather than describing behavior.	Constructive feedback describes observable behavior, impact, and the required standard without attacking character.	This assumes motive and uses an absolute accusation.	This appeals to shame without clarifying the performance standard.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Supervision & Discipline on pages 21. Focus on the exact definition and how it differs from nearby concepts.	Describe act, impact, expectation.	high	three_part_feedback	optional_after_answer	c4_k019_50	Three boxes labeled Behavior, Impact, Required Standard.	Correct specific behavior, not the person’s identity.	A feedback model showing behavior, impact, and expected standard.	Learn to Lead, Volume 2, Chapter 4, Supervision & Discipline	21	approved	draft	LTL2-C4-Q047|LTL2-C4-Q048|LTL2-C4-Q049	45
LTL2-C4-Q051	Supervision & Discipline	C4-O17	C4-K018	C4-K018-051	hard	analysis	multiple_choice	mixed	application	What is the central purpose of constructive discipline?	To display the leader’s authority	To impose the greatest possible consequence	To restore willing, acceptable performance while preserving the mission and person	To document enough errors for removal	C	Constructive discipline seeks changed behavior and renewed compliance with standards, not revenge or status.	1	Constructive discipline seeks changed behavior and renewed compliance with standards, not revenge or status.	Authority serves correction and mission, not self-display.	Consequences should be appropriate, not maximal.	Constructive discipline seeks changed behavior and renewed compliance with standards, not revenge or status.	Documentation may be needed, but removal is not the central purpose.	Choosing a related leadership idea that sounds reasonable but does not precisely answer the question.	Review Supervision & Discipline on pages 20-22. Focus on the exact definition and how it differs from nearby concepts.	Correct, restore, continue.	high	restoration_path	optional_after_answer	c4_k018_51	A cadet redirected back into effective team performance.	Constructive discipline aims to restore effective performance.	A corrected cadet returning to productive participation in the team.	Learn to Lead, Volume 2, Chapter 4, Supervision & Discipline	20-22	approved	draft	LTL2-C4-Q045|LTL2-C4-Q046	45
