external_id	pilot_batch	objective_code	concept_code	question_family_code	difficulty	cognitive_level	question_type	question_mode	question_style	question_text	choice_a	choice_b	choice_c	choice_d	correct_letter	short_explanation	feedback_display_version	explanation	choice_a_explanation	choice_b_explanation	choice_c_explanation	choice_d_explanation	common_mistake	remediation_text	memory_aid	visual_priority	visual_type	visual_display_mode	visual_asset_key	visual_brief	visual_caption	visual_alt_text	source_reference_text	source_pages	source_status	review_status	reinforcement_question_ids	estimated_time_seconds
LTL2-C7-PC-Q009	Chapter 7 C: Transformational & Transactional Leadership	LTL2-C7-OBJ-15-24	LTL2-C7-CONTINGENT_REWARD	LTL2-C7-C-CONTINGENT_REWARD	medium	understanding	multiple_choice	both	cap_direct	Contingent reward occurs when	a reward depends on meeting a stated condition	a leader waits for mistakes before acting	followers admire the leader’s character	a leader provides no feedback	A	A contingent reward is provided only when agreed performance conditions are met.	1	A contingent reward is provided only when agreed performance conditions are met. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. A contingent reward is provided only when agreed performance conditions are met.	Not quite. “a leader waits for mistakes before acting” is plausible, but it does not match the exact concept tested here. A contingent reward is provided only when agreed performance conditions are met.	Not quite. “followers admire the leader’s character” is plausible, but it does not match the exact concept tested here. A contingent reward is provided only when agreed performance conditions are met.	Not quite. “a leader provides no feedback” is plausible, but it does not match the exact concept tested here. A contingent reward is provided only when agreed performance conditions are met.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of contingent reward, then compare it with the closest distractor and state the one key difference.	If condition, then reward.	medium	concept_diagram	optional_after_answer	ltl2_c7_pc_q009	Simple instructional diagram contrasting contingent reward with a nearby but different leadership concept.	If condition, then reward.	A simple diagram illustrating contingent reward and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 15-24	121-128	approved_source	draft	LTL2-C7-PC-Q010,LTL2-C7-PC-Q011	40
LTL2-C7-PC-Q010	Chapter 7 C: Transformational & Transactional Leadership	LTL2-C7-OBJ-15-24	LTL2-C7-MANAGEMENT_BY_EXCEPTION	LTL2-C7-C-MANAGEMENT_BY_EXCEPTION	medium	understanding	multiple_choice	both	cap_direct	Management by exception focuses on	watching for departures from standards and responding to them	raising followers’ moral values	creating a shared vision	developing personal mastery	A	Management by exception reacts to mistakes, violations, or failure to meet standards.	1	Management by exception reacts to mistakes, violations, or failure to meet standards. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Management by exception reacts to mistakes, violations, or failure to meet standards.	Not quite. “raising followers’ moral values” is plausible, but it does not match the exact concept tested here. Management by exception reacts to mistakes, violations, or failure to meet standards.	Not quite. “creating a shared vision” is plausible, but it does not match the exact concept tested here. Management by exception reacts to mistakes, violations, or failure to meet standards.	Not quite. “developing personal mastery” is plausible, but it does not match the exact concept tested here. Management by exception reacts to mistakes, violations, or failure to meet standards.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of management by exception, then compare it with the closest distractor and state the one key difference.	Exception triggers response.	medium	concept_diagram	optional_after_answer	ltl2_c7_pc_q010	Simple instructional diagram contrasting management by exception with a nearby but different leadership concept.	Exception triggers response.	A simple diagram illustrating management by exception and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 15-24	121-128	approved_source	draft	LTL2-C7-PC-Q011,LTL2-C7-PC-Q012	40
LTL2-C7-PC-Q011	Chapter 7 C: Transformational & Transactional Leadership	LTL2-C7-OBJ-15-24	LTL2-C7-ACTIVE_MBE	LTL2-C7-C-ACTIVE_MBE	hard	understanding	multiple_choice	both	cap_direct	Active management by exception differs from passive MBE because the active leader	monitors performance and corrects problems quickly	waits until problems become serious	offers rewards before work begins	avoids standards	A	Active MBE searches for errors and corrects them promptly; passive MBE waits.	1	Active MBE searches for errors and corrects them promptly; passive MBE waits. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Active MBE searches for errors and corrects them promptly; passive MBE waits.	Not quite. “waits until problems become serious” is plausible, but it does not match the exact concept tested here. Active MBE searches for errors and corrects them promptly; passive MBE waits.	Not quite. “offers rewards before work begins” is plausible, but it does not match the exact concept tested here. Active MBE searches for errors and corrects them promptly; passive MBE waits.	Not quite. “avoids standards” is plausible, but it does not match the exact concept tested here. Active MBE searches for errors and corrects them promptly; passive MBE waits.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of active MBE, then compare it with the closest distractor and state the one key difference.	Active watches; passive waits.	high	concept_diagram	optional_after_answer	ltl2_c7_pc_q011	Simple instructional diagram contrasting active MBE with a nearby but different leadership concept.	Active watches; passive waits.	A simple diagram illustrating active MBE and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 15-24	121-128	approved_source	draft	LTL2-C7-PC-Q012,LTL2-C7-PC-Q013	50
LTL2-C7-PC-Q012	Chapter 7 C: Transformational & Transactional Leadership	LTL2-C7-OBJ-15-24	LTL2-C7-PASSIVE_MBE	LTL2-C7-C-PASSIVE_MBE	medium	scenario	multiple_choice	both	scenario	A commander says nothing during training, then weeks later gives a list of mistakes. This is	idealized influence	passive management by exception	intellectual stimulation	supportive leadership	B	Passive MBE delays action until problems have already occurred or become serious.	1	Passive MBE delays action until problems have already occurred or become serious. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Not quite. “idealized influence” is plausible, but it does not match the exact concept tested here. Passive MBE delays action until problems have already occurred or become serious.	Correct. Passive MBE delays action until problems have already occurred or become serious.	Not quite. “intellectual stimulation” is plausible, but it does not match the exact concept tested here. Passive MBE delays action until problems have already occurred or become serious.	Not quite. “supportive leadership” is plausible, but it does not match the exact concept tested here. Passive MBE delays action until problems have already occurred or become serious.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of passive MBE, then compare it with the closest distractor and state the one key difference.	Late correction is passive MBE.	medium	concept_diagram	optional_after_answer	ltl2_c7_pc_q012	Simple instructional diagram contrasting passive MBE with a nearby but different leadership concept.	Late correction is passive MBE.	A simple diagram illustrating passive MBE and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 15-24	121-128	approved_source	draft	LTL2-C7-PC-Q013,LTL2-C7-PC-Q014	40
LTL2-C7-PC-Q013	Chapter 7 C: Transformational & Transactional Leadership	LTL2-C7-OBJ-15-24	LTL2-C7-LAISSEZ_FAIRE_NONLEADERSHIP	LTL2-C7-C-LAISSEZ_FAIRE_NONLEADERSHIP	hard	understanding	multiple_choice	both	cap_direct	In the transformational leadership continuum, laissez-faire describes	a hands-off absence of timely decisions and feedback	a democratic style for capable teams	an exchange of rewards for results	a strong concern for both people and results	A	In this framework, laissez-faire is non-leadership marked by delay, little feedback, and unmet follower needs.	1	In this framework, laissez-faire is non-leadership marked by delay, little feedback, and unmet follower needs. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. In this framework, laissez-faire is non-leadership marked by delay, little feedback, and unmet follower needs.	Not quite. “a democratic style for capable teams” is plausible, but it does not match the exact concept tested here. In this framework, laissez-faire is non-leadership marked by delay, little feedback, and unmet follower needs.	Not quite. “an exchange of rewards for results” is plausible, but it does not match the exact concept tested here. In this framework, laissez-faire is non-leadership marked by delay, little feedback, and unmet follower needs.	Not quite. “a strong concern for both people and results” is plausible, but it does not match the exact concept tested here. In this framework, laissez-faire is non-leadership marked by delay, little feedback, and unmet follower needs.	Confusing laissez-faire non-leadership here with the more positive situational use of a hands-off style.	Review the textbook definition of laissez-faire nonleadership, then compare it with the closest distractor and state the one key difference.	No decision, no feedback, no leadership.	high	concept_diagram	optional_after_answer	ltl2_c7_pc_q013	Simple instructional diagram contrasting laissez-faire nonleadership with a nearby but different leadership concept.	No decision, no feedback, no leadership.	A simple diagram illustrating laissez-faire nonleadership and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 15-24	121-128	approved_source	draft	LTL2-C7-PC-Q014,LTL2-C7-PC-Q001	50
LTL2-C7-PC-Q014	Chapter 7 C: Transformational & Transactional Leadership	LTL2-C7-OBJ-15-24	LTL2-C7-LEADERSHIP_FACTORS	LTL2-C7-C-LEADERSHIP_FACTORS	hard	recognition	multiple_choice	both	cap_direct	Which factor belongs to transformational leadership rather than transactional leadership?	Contingent reward	Management by exception	Individualized consideration	Coercive power	C	Individualized consideration is one of the four transformational factors; contingent reward and MBE are transactional.	1	Individualized consideration is one of the four transformational factors; contingent reward and MBE are transactional. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Not quite. “Contingent reward” is plausible, but it does not match the exact concept tested here. Individualized consideration is one of the four transformational factors; contingent reward and MBE are transactional.	Not quite. “Management by exception” is plausible, but it does not match the exact concept tested here. Individualized consideration is one of the four transformational factors; contingent reward and MBE are transactional.	Correct. Individualized consideration is one of the four transformational factors; contingent reward and MBE are transactional.	Not quite. “Coercive power” is plausible, but it does not match the exact concept tested here. Individualized consideration is one of the four transformational factors; contingent reward and MBE are transactional.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of leadership factors, then compare it with the closest distractor and state the one key difference.	Transformational develops the person.	high	concept_diagram	optional_after_answer	ltl2_c7_pc_q014	Simple instructional diagram contrasting leadership factors with a nearby but different leadership concept.	Transformational develops the person.	A simple diagram illustrating leadership factors and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 15-24	121-128	approved_source	draft	LTL2-C7-PC-Q001,LTL2-C7-PC-Q002	50
LTL2-C7-PD-Q001	Chapter 7 D: Power	LTL2-C7-OBJ-25-27	LTL2-C7-POWER	LTL2-C7-D-POWER	medium	understanding	multiple_choice	both	cap_direct	Power is the ability of one person to	influence another	hold the highest rank	issue punishment	control every outcome	A	Power is the ability to influence another person.	1	Power is the ability to influence another person. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Power is the ability to influence another person.	Not quite. “hold the highest rank” is plausible, but it does not match the exact concept tested here. Power is the ability to influence another person.	Not quite. “issue punishment” is plausible, but it does not match the exact concept tested here. Power is the ability to influence another person.	Not quite. “control every outcome” is plausible, but it does not match the exact concept tested here. Power is the ability to influence another person.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of power, then compare it with the closest distractor and state the one key difference.	Power = influence.	medium	concept_diagram	optional_after_answer	ltl2_c7_pd_q001	Simple instructional diagram contrasting power with a nearby but different leadership concept.	Power = influence.	A simple diagram illustrating power and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 25-27	129-130	approved_source	draft	LTL2-C7-PD-Q002,LTL2-C7-PD-Q003	40
LTL2-C7-PD-Q002	Chapter 7 D: Power	LTL2-C7-OBJ-25-27	LTL2-C7-LEGITIMATE_POWER	LTL2-C7-D-LEGITIMATE_POWER	medium	understanding	multiple_choice	both	cap_direct	Followers obey because they accept the authority of the leader’s position. This is	expert power	legitimate power	referent power	reward power	B	Legitimate power comes from the recognized authority of a position.	1	Legitimate power comes from the recognized authority of a position. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Not quite. “expert power” is plausible, but it does not match the exact concept tested here. Legitimate power comes from the recognized authority of a position.	Correct. Legitimate power comes from the recognized authority of a position.	Not quite. “referent power” is plausible, but it does not match the exact concept tested here. Legitimate power comes from the recognized authority of a position.	Not quite. “reward power” is plausible, but it does not match the exact concept tested here. Legitimate power comes from the recognized authority of a position.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of legitimate power, then compare it with the closest distractor and state the one key difference.	Legitimate = position.	medium	concept_diagram	optional_after_answer	ltl2_c7_pd_q002	Simple instructional diagram contrasting legitimate power with a nearby but different leadership concept.	Legitimate = position.	A simple diagram illustrating legitimate power and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 25-27	129-130	approved_source	draft	LTL2-C7-PD-Q003,LTL2-C7-PD-Q004	40
LTL2-C7-PD-Q003	Chapter 7 D: Power	LTL2-C7-OBJ-25-27	LTL2-C7-REWARD_POWER	LTL2-C7-D-REWARD_POWER	medium	understanding	multiple_choice	both	cap_direct	A leader’s ability to provide a desired benefit creates	coercive power	reward power	expert power	referent power	B	Reward power comes from the ability to provide valued rewards.	1	Reward power comes from the ability to provide valued rewards. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Not quite. “coercive power” is plausible, but it does not match the exact concept tested here. Reward power comes from the ability to provide valued rewards.	Correct. Reward power comes from the ability to provide valued rewards.	Not quite. “expert power” is plausible, but it does not match the exact concept tested here. Reward power comes from the ability to provide valued rewards.	Not quite. “referent power” is plausible, but it does not match the exact concept tested here. Reward power comes from the ability to provide valued rewards.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of reward power, then compare it with the closest distractor and state the one key difference.	Reward power offers benefits.	medium	concept_diagram	optional_after_answer	ltl2_c7_pd_q003	Simple instructional diagram contrasting reward power with a nearby but different leadership concept.	Reward power offers benefits.	A simple diagram illustrating reward power and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 25-27	129-130	approved_source	draft	LTL2-C7-PD-Q004,LTL2-C7-PD-Q005	40
LTL2-C7-PD-Q004	Chapter 7 D: Power	LTL2-C7-OBJ-25-27	LTL2-C7-COERCIVE_POWER	LTL2-C7-D-COERCIVE_POWER	medium	understanding	multiple_choice	both	cap_direct	Followers comply because they fear punishment. This is	coercive power	legitimate power	expert power	referent power	A	Coercive power rests on the ability to punish or create fear of punishment.	1	Coercive power rests on the ability to punish or create fear of punishment. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Coercive power rests on the ability to punish or create fear of punishment.	Not quite. “legitimate power” is plausible, but it does not match the exact concept tested here. Coercive power rests on the ability to punish or create fear of punishment.	Not quite. “expert power” is plausible, but it does not match the exact concept tested here. Coercive power rests on the ability to punish or create fear of punishment.	Not quite. “referent power” is plausible, but it does not match the exact concept tested here. Coercive power rests on the ability to punish or create fear of punishment.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of coercive power, then compare it with the closest distractor and state the one key difference.	Coercive = consequences feared.	medium	concept_diagram	optional_after_answer	ltl2_c7_pd_q004	Simple instructional diagram contrasting coercive power with a nearby but different leadership concept.	Coercive = consequences feared.	A simple diagram illustrating coercive power and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 25-27	129-130	approved_source	draft	LTL2-C7-PD-Q005,LTL2-C7-PD-Q006	40
LTL2-C7-PD-Q005	Chapter 7 D: Power	LTL2-C7-OBJ-25-27	LTL2-C7-EXPERT_POWER	LTL2-C7-D-EXPERT_POWER	medium	understanding	multiple_choice	both	cap_direct	A cadet follows an NCO’s advice because the NCO has exceptional technical knowledge. This is	legitimate power	expert power	reward power	coercive power	B	Expert power comes from valued knowledge and competence.	1	Expert power comes from valued knowledge and competence. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Not quite. “legitimate power” is plausible, but it does not match the exact concept tested here. Expert power comes from valued knowledge and competence.	Correct. Expert power comes from valued knowledge and competence.	Not quite. “reward power” is plausible, but it does not match the exact concept tested here. Expert power comes from valued knowledge and competence.	Not quite. “coercive power” is plausible, but it does not match the exact concept tested here. Expert power comes from valued knowledge and competence.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of expert power, then compare it with the closest distractor and state the one key difference.	Expert power knows.	medium	concept_diagram	optional_after_answer	ltl2_c7_pd_q005	Simple instructional diagram contrasting expert power with a nearby but different leadership concept.	Expert power knows.	A simple diagram illustrating expert power and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 25-27	129-130	approved_source	draft	LTL2-C7-PD-Q006,LTL2-C7-PD-Q007	40
LTL2-C7-PD-Q006	Chapter 7 D: Power	LTL2-C7-OBJ-25-27	LTL2-C7-REFERENT_POWER	LTL2-C7-D-REFERENT_POWER	medium	understanding	multiple_choice	both	cap_direct	Referent power is strongest when followers	like, admire, and respect the leader	fear disciplinary action	want a material reward	recognize only the leader’s title	A	Referent power comes from personal respect, admiration, and identification.	1	Referent power comes from personal respect, admiration, and identification. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. Referent power comes from personal respect, admiration, and identification.	Not quite. “fear disciplinary action” is plausible, but it does not match the exact concept tested here. Referent power comes from personal respect, admiration, and identification.	Not quite. “want a material reward” is plausible, but it does not match the exact concept tested here. Referent power comes from personal respect, admiration, and identification.	Not quite. “recognize only the leader’s title” is plausible, but it does not match the exact concept tested here. Referent power comes from personal respect, admiration, and identification.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of referent power, then compare it with the closest distractor and state the one key difference.	Referent = respect for the person.	medium	concept_diagram	optional_after_answer	ltl2_c7_pd_q006	Simple instructional diagram contrasting referent power with a nearby but different leadership concept.	Referent = respect for the person.	A simple diagram illustrating referent power and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 25-27	129-130	approved_source	draft	LTL2-C7-PD-Q007,LTL2-C7-PD-Q008	40
LTL2-C7-PD-Q007	Chapter 7 D: Power	LTL2-C7-OBJ-25-27	LTL2-C7-POSITION_VS_PERSONAL_POWER	LTL2-C7-D-POSITION_VS_PERSONAL_POWER	hard	analysis	multiple_choice	both	cap_direct	Which pair consists entirely of personal powers?	Legitimate and reward	Reward and coercive	Expert and referent	Legitimate and expert	C	Expert and referent power belong to the person; legitimate, reward, and coercive are position powers.	1	Expert and referent power belong to the person; legitimate, reward, and coercive are position powers. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Not quite. “Legitimate and reward” is plausible, but it does not match the exact concept tested here. Expert and referent power belong to the person; legitimate, reward, and coercive are position powers.	Not quite. “Reward and coercive” is plausible, but it does not match the exact concept tested here. Expert and referent power belong to the person; legitimate, reward, and coercive are position powers.	Correct. Expert and referent power belong to the person; legitimate, reward, and coercive are position powers.	Not quite. “Legitimate and expert” is plausible, but it does not match the exact concept tested here. Expert and referent power belong to the person; legitimate, reward, and coercive are position powers.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of position vs personal power, then compare it with the closest distractor and state the one key difference.	Personal power: know and be respected.	high	concept_diagram	optional_after_answer	ltl2_c7_pd_q007	Simple instructional diagram contrasting position vs personal power with a nearby but different leadership concept.	Personal power: know and be respected.	A simple diagram illustrating position vs personal power and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 25-27	129-130	approved_source	draft	LTL2-C7-PD-Q008,LTL2-C7-PD-Q001	50
LTL2-C7-PD-Q008	Chapter 7 D: Power	LTL2-C7-OBJ-25-27	LTL2-C7-STAGES_OF_PERSONAL_POWER	LTL2-C7-D-STAGES_OF_PERSONAL_POWER	hard	understanding	multiple_choice	both	cap_direct	Which stage emphasizes integrity, honest work, and trust in the whole team’s performance?	Stage Two: Deal-making	Stage Three: Charisma	Stage Four: Integrity and Trust	Stage Five: Empowerment	C	Stage Four leads through integrity and trust rather than deals, force, or self-serving charisma.	1	Stage Four leads through integrity and trust rather than deals, force, or self-serving charisma. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Not quite. “Stage Two: Deal-making” is plausible, but it does not match the exact concept tested here. Stage Four leads through integrity and trust rather than deals, force, or self-serving charisma.	Not quite. “Stage Three: Charisma” is plausible, but it does not match the exact concept tested here. Stage Four leads through integrity and trust rather than deals, force, or self-serving charisma.	Correct. Stage Four leads through integrity and trust rather than deals, force, or self-serving charisma.	Not quite. “Stage Five: Empowerment” is plausible, but it does not match the exact concept tested here. Stage Four leads through integrity and trust rather than deals, force, or self-serving charisma.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of stages of personal power, then compare it with the closest distractor and state the one key difference.	Stage Four: right, honest, trusted.	high	concept_diagram	optional_after_answer	ltl2_c7_pd_q008	Simple instructional diagram contrasting stages of personal power with a nearby but different leadership concept.	Stage Four: right, honest, trusted.	A simple diagram illustrating stages of personal power and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 25-27	129-130	approved_source	draft	LTL2-C7-PD-Q001,LTL2-C7-PD-Q002	50
LTL2-C7-PE-Q001	Chapter 7 E: Learning Organizations & Systems	LTL2-C7-OBJ-28-34	LTL2-C7-LEARNING_ORGANIZATION	LTL2-C7-E-LEARNING_ORGANIZATION	medium	understanding	multiple_choice	both	cap_direct	A learning organization is one in which	people continually expand their ability and learn together	only leaders attend formal training	rules prevent experimentation	individual learning stays separate from team work	A	In a learning organization, people continually learn, improve, and build capability together.	1	In a learning organization, people continually learn, improve, and build capability together. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. In a learning organization, people continually learn, improve, and build capability together.	Not quite. “only leaders attend formal training” is plausible, but it does not match the exact concept tested here. In a learning organization, people continually learn, improve, and build capability together.	Not quite. “rules prevent experimentation” is plausible, but it does not match the exact concept tested here. In a learning organization, people continually learn, improve, and build capability together.	Not quite. “individual learning stays separate from team work” is plausible, but it does not match the exact concept tested here. In a learning organization, people continually learn, improve, and build capability together.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of learning organization, then compare it with the closest distractor and state the one key difference.	Learning together, improving together.	medium	concept_diagram	optional_after_answer	ltl2_c7_pe_q001	Simple instructional diagram contrasting learning organization with a nearby but different leadership concept.	Learning together, improving together.	A simple diagram illustrating learning organization and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 28-34	131-137	approved_source	draft	LTL2-C7-PE-Q002,LTL2-C7-PE-Q003	40
LTL2-C7-PE-Q002	Chapter 7 E: Learning Organizations & Systems	LTL2-C7-OBJ-28-34	LTL2-C7-FIVE_DISCIPLINES	LTL2-C7-E-FIVE_DISCIPLINES	hard	recall	multiple_choice	both	cap_direct	Which set names the five disciplines of a learning organization?	Systems thinking, personal mastery, shared vision, team learning, mental models	Planning, organizing, staffing, directing, controlling	Integrity, service, excellence, respect, courage	Directive, supportive, participative, achievement-oriented, laissez-faire	A	The five disciplines are systems thinking, personal mastery, shared vision, team learning, and mental models.	1	The five disciplines are systems thinking, personal mastery, shared vision, team learning, and mental models. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. The five disciplines are systems thinking, personal mastery, shared vision, team learning, and mental models.	Not quite. “Planning, organizing, staffing, directing, controlling” is plausible, but it does not match the exact concept tested here. The five disciplines are systems thinking, personal mastery, shared vision, team learning, and mental models.	Not quite. “Integrity, service, excellence, respect, courage” is plausible, but it does not match the exact concept tested here. The five disciplines are systems thinking, personal mastery, shared vision, team learning, and mental models.	Not quite. “Directive, supportive, participative, achievement-oriented, laissez-faire” is plausible, but it does not match the exact concept tested here. The five disciplines are systems thinking, personal mastery, shared vision, team learning, and mental models.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of five disciplines, then compare it with the closest distractor and state the one key difference.	System, self, shared, team, models.	high	concept_diagram	optional_after_answer	ltl2_c7_pe_q002	Simple instructional diagram contrasting five disciplines with a nearby but different leadership concept.	System, self, shared, team, models.	A simple diagram illustrating five disciplines and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 28-34	131-137	approved_source	draft	LTL2-C7-PE-Q003,LTL2-C7-PE-Q004	50
LTL2-C7-PE-Q003	Chapter 7 E: Learning Organizations & Systems	LTL2-C7-OBJ-28-34	LTL2-C7-SYSTEM	LTL2-C7-E-SYSTEM	medium	understanding	multiple_choice	both	cap_direct	A system is best understood as	a collection of independent parts	a set of interdependent parts forming a whole	a formal chain of command	a list of written standards	B	A system is a whole whose parts interact and depend on one another.	1	A system is a whole whose parts interact and depend on one another. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Not quite. “a collection of independent parts” is plausible, but it does not match the exact concept tested here. A system is a whole whose parts interact and depend on one another.	Correct. A system is a whole whose parts interact and depend on one another.	Not quite. “a formal chain of command” is plausible, but it does not match the exact concept tested here. A system is a whole whose parts interact and depend on one another.	Not quite. “a list of written standards” is plausible, but it does not match the exact concept tested here. A system is a whole whose parts interact and depend on one another.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of system, then compare it with the closest distractor and state the one key difference.	Parts interact; the whole reacts.	medium	concept_diagram	optional_after_answer	ltl2_c7_pe_q003	Simple instructional diagram contrasting system with a nearby but different leadership concept.	Parts interact; the whole reacts.	A simple diagram illustrating system and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 28-34	131-137	approved_source	draft	LTL2-C7-PE-Q004,LTL2-C7-PE-Q005	40
LTL2-C7-PE-Q004	Chapter 7 E: Learning Organizations & Systems	LTL2-C7-OBJ-28-34	LTL2-C7-SYSTEMS_THINKING	LTL2-C7-E-SYSTEMS_THINKING	hard	understanding	multiple_choice	both	cap_direct	Systems thinking requires leaders to	focus only on the immediate problem	consider how actions affect interconnected parts over time	treat every event as isolated	avoid feedback loops	B	Systems thinking examines relationships, patterns, and consequences across the whole system.	1	Systems thinking examines relationships, patterns, and consequences across the whole system. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Not quite. “focus only on the immediate problem” is plausible, but it does not match the exact concept tested here. Systems thinking examines relationships, patterns, and consequences across the whole system.	Correct. Systems thinking examines relationships, patterns, and consequences across the whole system.	Not quite. “treat every event as isolated” is plausible, but it does not match the exact concept tested here. Systems thinking examines relationships, patterns, and consequences across the whole system.	Not quite. “avoid feedback loops” is plausible, but it does not match the exact concept tested here. Systems thinking examines relationships, patterns, and consequences across the whole system.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of systems thinking, then compare it with the closest distractor and state the one key difference.	See connections, not isolated events.	high	concept_diagram	optional_after_answer	ltl2_c7_pe_q004	Simple instructional diagram contrasting systems thinking with a nearby but different leadership concept.	See connections, not isolated events.	A simple diagram illustrating systems thinking and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 28-34	131-137	approved_source	draft	LTL2-C7-PE-Q005,LTL2-C7-PE-Q006	50
LTL2-C7-PE-Q005	Chapter 7 E: Learning Organizations & Systems	LTL2-C7-OBJ-28-34	LTL2-C7-SYSTEMS_IGNORANCE	LTL2-C7-E-SYSTEMS_IGNORANCE	hard	scenario	multiple_choice	both	scenario	A squadron solves a scheduling problem by canceling training, then later finds retention and readiness have declined. This illustrates	systems ignorance	referent power	individualized consideration	contingent reward	A	The quick fix ignored how one change would affect other parts of the squadron.	1	The quick fix ignored how one change would affect other parts of the squadron. The other choices describe related ideas, but they do not match the exact definition or situation in the question.	Correct. The quick fix ignored how one change would affect other parts of the squadron.	Not quite. “referent power” is plausible, but it does not match the exact concept tested here. The quick fix ignored how one change would affect other parts of the squadron.	Not quite. “individualized consideration” is plausible, but it does not match the exact concept tested here. The quick fix ignored how one change would affect other parts of the squadron.	Not quite. “contingent reward” is plausible, but it does not match the exact concept tested here. The quick fix ignored how one change would affect other parts of the squadron.	Confusing a related leadership concept with the exact term being tested.	Review the textbook definition of systems ignorance, then compare it with the closest distractor and state the one key difference.	A fix in one part can hurt another.	high	concept_diagram	optional_after_answer	ltl2_c7_pe_q005	Simple instructional diagram contrasting systems ignorance with a nearby but different leadership concept.	A fix in one part can hurt another.	A simple diagram illustrating systems ignorance and how it differs from a related idea.	Learn to Lead Volume 2, Chapter 7, objectives 28-34	131-137	approved_source	draft	LTL2-C7-PE-Q006,LTL2-C7-PE-Q007	50
