external_id,module_number,chapter_number,chapter_title,objective_code,concept_code,question_family_code,question_type,question_style,difficulty,cognitive_level,question_text,choice_a,choice_b,choice_c,choice_d,correct_letter,short_explanation,explanation,choice_a_explanation,choice_b_explanation,choice_c_explanation,choice_d_explanation,memory_aid,remediation_text,source_document,source_pages,source_reference_text,visual_priority,visual_type,visual_display_mode,visual_asset_key,visual_group,visual_file_name,visual_storage_path,visual_status,show_visual_button,visual_brief,visual_caption,visual_alt_text,exam_likeness,distractor_difficulty,eligible_for_final_exam,final_exam_weight,content_origin,style_reference,review_status,reinforcement_question_ids,estimated_time_seconds
AD-M3-Q051,3,3,Weather Elements,AD3-3-knot,AD3-3-knot,AD3-3-knot,multiple_choice,direct_definition,medium,recall,"Which answer best matches this description: a knot is one nautical mile per hour, a common unit for aviation wind speed?",gallons per hour,knot,feet per second only,meters of pressure,B,"A knot is one nautical mile per hour, a common unit for aviation wind speed.","Knot is correct because it means a knot is one nautical mile per hour, a common unit for aviation wind speed.","Not this one. Gallons per hour is related to aviation or weather, but this question is specifically about knot.","Correct. A knot is one nautical mile per hour, a common unit for aviation wind speed.","Not this one. Feet per second only is related to aviation or weather, but this question is specifically about knot.","Not this one. Meters of pressure is related to aviation or weather, but this question is specifically about knot.",Knot = nautical mile per hour.,"Review Module 3, Chapter 3, pages 11, then explain knot in your own words.",Aerospace Dimensions Module 3: Air Environment,11,"Module 3, Chapter 3, pages 11",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q052,35
AD-M3-Q052,3,3,Weather Elements,AD3-3-knot,AD3-3-knot,AD3-3-knot,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? Which unit is commonly used in aviation to express wind speed.?,meters of pressure,knot,feet per second only,gallons per hour,B,"A knot is one nautical mile per hour, a common unit for aviation wind speed.","Knot is correct because it means a knot is one nautical mile per hour, a common unit for aviation wind speed.","Not this one. Meters of pressure is related to aviation or weather, but this question is specifically about knot.","Correct. A knot is one nautical mile per hour, a common unit for aviation wind speed.","Not this one. Feet per second only is related to aviation or weather, but this question is specifically about knot.","Not this one. Gallons per hour is related to aviation or weather, but this question is specifically about knot.",Knot = nautical mile per hour.,"Review Module 3, Chapter 3, pages 11, then explain knot in your own words.",Aerospace Dimensions Module 3: Air Environment,11,"Module 3, Chapter 3, pages 11",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q051,45
AD-M3-Q053,3,3,Weather Elements,AD3-3-beaufort_scale,AD3-3-beaufort_scale,AD3-3-beaufort_scale,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: the Beaufort Scale is a tool for estimating wind speed on land or sea from observed effects?,Beaufort Scale,Saffir-Simpson Scale,Mercalli Scale,Fujita Scale,A,The beaufort scale is a tool for estimating wind speed on land or sea from observed effects.,Beaufort scale is correct because it means the Beaufort Scale is a tool for estimating wind speed on land or sea from observed effects.,Correct. The beaufort scale is a tool for estimating wind speed on land or sea from observed effects.,"Not this one. Saffir-simpson scale is related to aviation or weather, but this question is specifically about Beaufort Scale.","Not this one. Mercalli scale is related to aviation or weather, but this question is specifically about Beaufort Scale.","Not this one. Fujita scale is related to aviation or weather, but this question is specifically about Beaufort Scale.",Beaufort = estimate by observation.,"Review Module 3, Chapter 3, pages 12, then explain Beaufort Scale in your own words.",Aerospace Dimensions Module 3: Air Environment,12,"Module 3, Chapter 3, pages 12",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q054,35
AD-M3-Q054,3,3,Weather Elements,AD3-3-beaufort_scale,AD3-3-beaufort_scale,AD3-3-beaufort_scale,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? Which scale helps estimate wind speed by looking at environmental effects.?,Saffir-Simpson Scale,Mercalli Scale,Beaufort Scale,Fujita Scale,C,The beaufort scale is a tool for estimating wind speed on land or sea from observed effects.,Beaufort scale is correct because it means the Beaufort Scale is a tool for estimating wind speed on land or sea from observed effects.,"Not this one. Saffir-simpson scale is related to aviation or weather, but this question is specifically about Beaufort Scale.","Not this one. Mercalli scale is related to aviation or weather, but this question is specifically about Beaufort Scale.",Correct. The beaufort scale is a tool for estimating wind speed on land or sea from observed effects.,"Not this one. Fujita scale is related to aviation or weather, but this question is specifically about Beaufort Scale.",Beaufort = estimate by observation.,"Review Module 3, Chapter 3, pages 12, then explain Beaufort Scale in your own words.",Aerospace Dimensions Module 3: Air Environment,12,"Module 3, Chapter 3, pages 12",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q053,45
AD-M3-Q055,3,3,Weather Elements,AD3-3-heat,AD3-3-heat,AD3-3-heat,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: heat is the total energy of all molecules within a substance?,pressure,heat,wind chill,temperature,B,Heat is the total energy of all molecules within a substance.,Heat is correct because it means heat is the total energy of all molecules within a substance.,"Not this one. Pressure is related to aviation or weather, but this question is specifically about heat.",Correct. Heat is the total energy of all molecules within a substance.,"Not this one. Wind chill is related to aviation or weather, but this question is specifically about heat.","Not this one. Temperature is related to aviation or weather, but this question is specifically about heat.",Heat = total molecular energy.,"Review Module 3, Chapter 3, pages 11-14, then explain heat in your own words.",Aerospace Dimensions Module 3: Air Environment,11-14,"Module 3, Chapter 3, pages 11-14",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q056,35
AD-M3-Q056,3,3,Weather Elements,AD3-3-heat,AD3-3-heat,AD3-3-heat,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? Which term means the total energy of all molecules in a substance.?,wind chill,pressure,heat,temperature,C,Heat is the total energy of all molecules within a substance.,Heat is correct because it means heat is the total energy of all molecules within a substance.,"Not this one. Wind chill is related to aviation or weather, but this question is specifically about heat.","Not this one. Pressure is related to aviation or weather, but this question is specifically about heat.",Correct. Heat is the total energy of all molecules within a substance.,"Not this one. Temperature is related to aviation or weather, but this question is specifically about heat.",Heat = total molecular energy.,"Review Module 3, Chapter 3, pages 11-14, then explain heat in your own words.",Aerospace Dimensions Module 3: Air Environment,11-14,"Module 3, Chapter 3, pages 11-14",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q055,45
AD-M3-Q057,3,3,Weather Elements,AD3-3-temperature,AD3-3-temperature,AD3-3-temperature,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: temperature is a measure of molecular motion expressed on a scale?,how many winds exist,temperature,the weight of the atmosphere,total amount of moisture only,B,Temperature is a measure of molecular motion expressed on a scale.,Temperature is correct because it means temperature is a measure of molecular motion expressed on a scale.,"Not this one. How many winds exist is related to aviation or weather, but this question is specifically about temperature.",Correct. Temperature is a measure of molecular motion expressed on a scale.,"Not this one. The weight of the atmosphere is related to aviation or weather, but this question is specifically about temperature.","Not this one. Total amount of moisture only is related to aviation or weather, but this question is specifically about temperature.",Temperature = molecular motion.,"Review Module 3, Chapter 3, pages 11-18, then explain temperature in your own words.",Aerospace Dimensions Module 3: Air Environment,11-18,"Module 3, Chapter 3, pages 11-18",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q058,35
AD-M3-Q058,3,3,Weather Elements,AD3-3-temperature,AD3-3-temperature,AD3-3-temperature,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? What does temperature measure.?,the weight of the atmosphere,how many winds exist,temperature,total amount of moisture only,C,Temperature is a measure of molecular motion expressed on a scale.,Temperature is correct because it means temperature is a measure of molecular motion expressed on a scale.,"Not this one. The weight of the atmosphere is related to aviation or weather, but this question is specifically about temperature.","Not this one. How many winds exist is related to aviation or weather, but this question is specifically about temperature.",Correct. Temperature is a measure of molecular motion expressed on a scale.,"Not this one. Total amount of moisture only is related to aviation or weather, but this question is specifically about temperature.",Temperature = molecular motion.,"Review Module 3, Chapter 3, pages 11-18, then explain temperature in your own words.",Aerospace Dimensions Module 3: Air Environment,11-18,"Module 3, Chapter 3, pages 11-18",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q057,45
AD-M3-Q059,3,3,Weather Elements,AD3-3-conduction,AD3-3-conduction,AD3-3-conduction,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: conduction is heat transfer by direct contact?,convection,advection,conduction,radiation,C,Conduction is heat transfer by direct contact.,Conduction is correct because it means conduction is heat transfer by direct contact.,"Not this one. Convection is related to aviation or weather, but this question is specifically about conduction.","Not this one. Advection is related to aviation or weather, but this question is specifically about conduction.",Correct. Conduction is heat transfer by direct contact.,"Not this one. Radiation is related to aviation or weather, but this question is specifically about conduction.",Conduction = contact.,"Review Module 3, Chapter 3, pages 14-16, then explain conduction in your own words.",Aerospace Dimensions Module 3: Air Environment,14-16,"Module 3, Chapter 3, pages 14-16",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q060,35
AD-M3-Q060,3,3,Weather Elements,AD3-3-conduction,AD3-3-conduction,AD3-3-conduction,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? Which method transfers heat when two objects touch.?,advection,radiation,conduction,convection,C,Conduction is heat transfer by direct contact.,Conduction is correct because it means conduction is heat transfer by direct contact.,"Not this one. Advection is related to aviation or weather, but this question is specifically about conduction.","Not this one. Radiation is related to aviation or weather, but this question is specifically about conduction.",Correct. Conduction is heat transfer by direct contact.,"Not this one. Convection is related to aviation or weather, but this question is specifically about conduction.",Conduction = contact.,"Review Module 3, Chapter 3, pages 14-16, then explain conduction in your own words.",Aerospace Dimensions Module 3: Air Environment,14-16,"Module 3, Chapter 3, pages 14-16",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q059,45
AD-M3-Q061,3,3,Weather Elements,AD3-3-convection,AD3-3-convection,AD3-3-convection,multiple_choice,direct_definition,medium,recall,"Which answer best matches this description: convection is heat transfer by vertical motion, often with warm air rising?",radiation,convection,conduction,advection,B,"Convection is heat transfer by vertical motion, often with warm air rising.","Convection is correct because it means convection is heat transfer by vertical motion, often with warm air rising.","Not this one. Radiation is related to aviation or weather, but this question is specifically about convection.","Correct. Convection is heat transfer by vertical motion, often with warm air rising.","Not this one. Conduction is related to aviation or weather, but this question is specifically about convection.","Not this one. Advection is related to aviation or weather, but this question is specifically about convection.",Convection = vertical movement.,"Review Module 3, Chapter 3, pages 14-16, then explain convection in your own words.",Aerospace Dimensions Module 3: Air Environment,14-16,"Module 3, Chapter 3, pages 14-16",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q062,35
AD-M3-Q062,3,3,Weather Elements,AD3-3-convection,AD3-3-convection,AD3-3-convection,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? Which heat-transfer process is associated with rising warm air.?,conduction,advection,convection,radiation,C,"Convection is heat transfer by vertical motion, often with warm air rising.","Convection is correct because it means convection is heat transfer by vertical motion, often with warm air rising.","Not this one. Conduction is related to aviation or weather, but this question is specifically about convection.","Not this one. Advection is related to aviation or weather, but this question is specifically about convection.","Correct. Convection is heat transfer by vertical motion, often with warm air rising.","Not this one. Radiation is related to aviation or weather, but this question is specifically about convection.",Convection = vertical movement.,"Review Module 3, Chapter 3, pages 14-16, then explain convection in your own words.",Aerospace Dimensions Module 3: Air Environment,14-16,"Module 3, Chapter 3, pages 14-16",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q061,45
AD-M3-Q063,3,3,Weather Elements,AD3-3-advection,AD3-3-advection,AD3-3-advection,multiple_choice,direct_definition,medium,recall,"Which answer best matches this description: advection is the lateral transfer of heat, usually by horizontal air movement?",convection,conduction,radiation,advection,D,"Advection is the lateral transfer of heat, usually by horizontal air movement.","Advection is correct because it means advection is the lateral transfer of heat, usually by horizontal air movement.","Not this one. Convection is related to aviation or weather, but this question is specifically about advection.","Not this one. Conduction is related to aviation or weather, but this question is specifically about advection.","Not this one. Radiation is related to aviation or weather, but this question is specifically about advection.","Correct. Advection is the lateral transfer of heat, usually by horizontal air movement.",Advection = sideways transfer.,"Review Module 3, Chapter 3, pages 11-16, then explain advection in your own words.",Aerospace Dimensions Module 3: Air Environment,11-16,"Module 3, Chapter 3, pages 11-16",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q064,35
AD-M3-Q064,3,3,Weather Elements,AD3-3-advection,AD3-3-advection,AD3-3-advection,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? Which term means horizontal or lateral transfer of heat.?,radiation,advection,convection,conduction,B,"Advection is the lateral transfer of heat, usually by horizontal air movement.","Advection is correct because it means advection is the lateral transfer of heat, usually by horizontal air movement.","Not this one. Radiation is related to aviation or weather, but this question is specifically about advection.","Correct. Advection is the lateral transfer of heat, usually by horizontal air movement.","Not this one. Convection is related to aviation or weather, but this question is specifically about advection.","Not this one. Conduction is related to aviation or weather, but this question is specifically about advection.",Advection = sideways transfer.,"Review Module 3, Chapter 3, pages 11-16, then explain advection in your own words.",Aerospace Dimensions Module 3: Air Environment,11-16,"Module 3, Chapter 3, pages 11-16",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q063,45
AD-M3-Q065,3,3,Weather Elements,AD3-3-atmospheric_pressure,AD3-3-atmospheric_pressure,AD3-3-atmospheric_pressure,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: atmospheric pressure is the weight of all the atmosphere's gases and molecules on Earth's surface?,water vapor condensed into fog,atmospheric pressure,the amount of sunlight received,the speed of moving air,B,Atmospheric pressure is the weight of all the atmosphere's gases and molecules on earth's surface.,Atmospheric pressure is correct because it means atmospheric pressure is the weight of all the atmosphere's gases and molecules on Earth's surface.,"Not this one. Water vapor condensed into fog is related to aviation or weather, but this question is specifically about atmospheric pressure.",Correct. Atmospheric pressure is the weight of all the atmosphere's gases and molecules on earth's surface.,"Not this one. The amount of sunlight received is related to aviation or weather, but this question is specifically about atmospheric pressure.","Not this one. The speed of moving air is related to aviation or weather, but this question is specifically about atmospheric pressure.",Pressure = weight of the air.,"Review Module 3, Chapter 3, pages 11-17, then explain atmospheric pressure in your own words.",Aerospace Dimensions Module 3: Air Environment,11-17,"Module 3, Chapter 3, pages 11-17",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q066,35
AD-M3-Q066,3,3,Weather Elements,AD3-3-atmospheric_pressure,AD3-3-atmospheric_pressure,AD3-3-atmospheric_pressure,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? What is atmospheric pressure.?,atmospheric pressure,water vapor condensed into fog,the amount of sunlight received,the speed of moving air,A,Atmospheric pressure is the weight of all the atmosphere's gases and molecules on earth's surface.,Atmospheric pressure is correct because it means atmospheric pressure is the weight of all the atmosphere's gases and molecules on Earth's surface.,Correct. Atmospheric pressure is the weight of all the atmosphere's gases and molecules on earth's surface.,"Not this one. Water vapor condensed into fog is related to aviation or weather, but this question is specifically about atmospheric pressure.","Not this one. The amount of sunlight received is related to aviation or weather, but this question is specifically about atmospheric pressure.","Not this one. The speed of moving air is related to aviation or weather, but this question is specifically about atmospheric pressure.",Pressure = weight of the air.,"Review Module 3, Chapter 3, pages 11-17, then explain atmospheric pressure in your own words.",Aerospace Dimensions Module 3: Air Environment,11-17,"Module 3, Chapter 3, pages 11-17",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q065,45
AD-M3-Q067,3,3,Weather Elements,AD3-3-wind_chill,AD3-3-wind_chill,AD3-3-wind_chill,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: wind chill combines temperature and wind speed to describe how cold it feels?,wind creates new sunlight,wind raises atmospheric pressure only,wind adds heat to your skin,wind chill,D,Wind chill combines temperature and wind speed to describe how cold it feels.,Wind chill is correct because it means wind chill combines temperature and wind speed to describe how cold it feels.,"Not this one. Wind creates new sunlight is related to aviation or weather, but this question is specifically about wind chill.","Not this one. Wind raises atmospheric pressure only is related to aviation or weather, but this question is specifically about wind chill.","Not this one. Wind adds heat to your skin is related to aviation or weather, but this question is specifically about wind chill.",Correct. Wind chill combines temperature and wind speed to describe how cold it feels.,Wind chill = feels colder because wind removes body heat.,"Review Module 3, Chapter 3, pages 12, then explain wind chill in your own words.",Aerospace Dimensions Module 3: Air Environment,12,"Module 3, Chapter 3, pages 12",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q068,35
AD-M3-Q068,3,3,Weather Elements,AD3-3-wind_chill,AD3-3-wind_chill,AD3-3-wind_chill,multiple_choice,brief_application,medium_hard,application,Which concept best explains this situation? Why can a calm 30°F day feel warmer than a windy 30°F day.?,wind creates new sunlight,wind raises atmospheric pressure only,wind adds heat to your skin,wind chill,D,Wind chill combines temperature and wind speed to describe how cold it feels.,Wind chill is correct because it means wind chill combines temperature and wind speed to describe how cold it feels.,"Not this one. Wind creates new sunlight is related to aviation or weather, but this question is specifically about wind chill.","Not this one. Wind raises atmospheric pressure only is related to aviation or weather, but this question is specifically about wind chill.","Not this one. Wind adds heat to your skin is related to aviation or weather, but this question is specifically about wind chill.",Correct. Wind chill combines temperature and wind speed to describe how cold it feels.,Wind chill = feels colder because wind removes body heat.,"Review Module 3, Chapter 3, pages 12, then explain wind chill in your own words.",Aerospace Dimensions Module 3: Air Environment,12,"Module 3, Chapter 3, pages 12",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q067,45
AD-M3-Q069,3,3,Weather Elements,AD3-3-microburst,AD3-3-microburst,AD3-3-microburst,multiple_choice,direct_definition,medium,recall,Which answer best matches this description: a microburst is a strong downdraft that can create dangerous wind shear and turbulence for aircraft?,warm front,jet stream,trade wind,microburst,D,A microburst is a strong downdraft that can create dangerous wind shear and turbulence for aircraft.,Microburst is correct because it means a microburst is a strong downdraft that can create dangerous wind shear and turbulence for aircraft.,"Not this one. Warm front is related to aviation or weather, but this question is specifically about microburst.","Not this one. Jet stream is related to aviation or weather, but this question is specifically about microburst.","Not this one. Trade wind is related to aviation or weather, but this question is specifically about microburst.",Correct. A microburst is a strong downdraft that can create dangerous wind shear and turbulence for aircraft.,Microburst = sudden downward blast.,"Review Module 3, Chapter 3, pages 13-14, then explain microburst in your own words.",Aerospace Dimensions Module 3: Air Environment,13-14,"Module 3, Chapter 3, pages 13-14",high,educational_infographic,optional_after_answer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer,module3_weather_elements_heat_transfer.png,/assets/cap-visuals/module3_weather_elements_heat_transfer.png,approved,true,"Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.","Wind, knots, Beaufort scale, heat transfer methods, pressure, wind chill, and microburst concepts.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M3-Q070,35
