external_id,module_number,chapter_number,chapter_title,objective_code,concept_code,question_family_code,question_type,question_style,difficulty,cognitive_level,question_text,choice_a,choice_b,choice_c,choice_d,correct_letter,short_explanation,explanation,choice_a_explanation,choice_b_explanation,choice_c_explanation,choice_d_explanation,memory_aid,remediation_text,source_document,source_pages,source_reference_text,visual_priority,visual_type,visual_display_mode,visual_asset_key,visual_group,visual_file_name,visual_storage_path,visual_status,show_visual_button,visual_brief,visual_caption,visual_alt_text,exam_likeness,distractor_difficulty,eligible_for_final_exam,final_exam_weight,content_origin,style_reference,review_status,reinforcement_question_ids,estimated_time_seconds,package_code
AD-M6-Q053,6,2,Manned Spacecraft,AD6-2-project_gemini,AD6-2-project_gemini,AD6-2-project_gemini,multiple_choice,direct_exam_style,medium,recall,"Which answer best matches this description: the U.S. two-man program that advanced spacewalking, rendezvous, docking, and longer-duration flight?",Project Gemini,Skylab,Mercury,Apollo,A,"The u.s. two-man program that advanced spacewalking, rendezvous, docking, and longer-duration flight.","Project gemini is the best answer because it refers to the U.S. two-man program that advanced spacewalking, rendezvous, docking, and longer-duration flight.","Correct. The u.s. two-man program that advanced spacewalking, rendezvous, docking, and longer-duration flight.","Not this one. Skylab is a related Module 6 term or fact, but it does not match the specific description. The u.s. two-man program that advanced spacewalking, rendezvous, docking, and longer-duration flight.","Not this one. Mercury is a related Module 6 term or fact, but it does not match the specific description. The u.s. two-man program that advanced spacewalking, rendezvous, docking, and longer-duration flight.","Not this one. Apollo is a related Module 6 term or fact, but it does not match the specific description. The u.s. two-man program that advanced spacewalking, rendezvous, docking, and longer-duration flight.",Gemini = two people + EVA + rendezvous/docking.,"Review Module 6, Chapter 2, pages 18. Then explain Project Gemini without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,18,"Module 6, Chapter 2, pages 18",high,educational_infographic,optional_after_answer,module6_us_space_projects,module6_us_space_projects,module6_us_space_projects.png,/assets/cap-visuals/module6_us_space_projects.png,approved,true,"Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q054,35,AD_M6_100
AD-M6-Q054,6,2,Manned Spacecraft,AD6-2-project_gemini,AD6-2-project_gemini,AD6-2-project_gemini,multiple_choice,brief_application,medium_hard,application,Which concept or answer best fits this situation? NASA needs two astronauts to practice docking and multi-day routines before trying to land on the Moon.,Skylab,Project Gemini,Apollo,Mercury,B,"The u.s. two-man program that advanced spacewalking, rendezvous, docking, and longer-duration flight.","Project gemini is the best answer because it refers to the U.S. two-man program that advanced spacewalking, rendezvous, docking, and longer-duration flight.","Not this one. Skylab is a related Module 6 term or fact, but it does not match the specific description. The u.s. two-man program that advanced spacewalking, rendezvous, docking, and longer-duration flight.","Correct. The u.s. two-man program that advanced spacewalking, rendezvous, docking, and longer-duration flight.","Not this one. Apollo is a related Module 6 term or fact, but it does not match the specific description. The u.s. two-man program that advanced spacewalking, rendezvous, docking, and longer-duration flight.","Not this one. Mercury is a related Module 6 term or fact, but it does not match the specific description. The u.s. two-man program that advanced spacewalking, rendezvous, docking, and longer-duration flight.",Gemini = two people + EVA + rendezvous/docking.,"Review Module 6, Chapter 2, pages 18. Then explain Project Gemini without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,18,"Module 6, Chapter 2, pages 18",high,educational_infographic,optional_after_answer,module6_us_space_projects,module6_us_space_projects,module6_us_space_projects.png,/assets/cap-visuals/module6_us_space_projects.png,approved,true,"Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q053,45,AD_M6_100
AD-M6-Q055,6,2,Manned Spacecraft,AD6-2-ed_white,AD6-2-ed_white,AD6-2-ed_white,multiple_choice,direct_exam_style,medium,recall,Which answer best matches this description: the first American to walk in space during Gemini IV?,Alan Shepard,John Glenn,Ed White,Alexei Leonov,C,The first american to walk in space during gemini iv.,Ed white is the best answer because it refers to the first American to walk in space during Gemini IV.,"Not this one. Alan shepard is a related Module 6 term or fact, but it does not match the specific description. The first american to walk in space during gemini iv.","Not this one. John glenn is a related Module 6 term or fact, but it does not match the specific description. The first american to walk in space during gemini iv.",Correct. The first american to walk in space during gemini iv.,"Not this one. Alexei leonov is a related Module 6 term or fact, but it does not match the specific description. The first american to walk in space during gemini iv.",White = first U.S. spacewalk.,"Review Module 6, Chapter 2, pages 18. Then explain Ed White without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,18,"Module 6, Chapter 2, pages 18",high,educational_infographic,optional_after_answer,module6_manned_spaceflight_timeline,module6_manned_spaceflight_timeline,module6_manned_spaceflight_timeline.png,/assets/cap-visuals/module6_manned_spaceflight_timeline.png,approved,true,"Major Soviet, U.S., and international human-spaceflight milestones.","Major Soviet, U.S., and international human-spaceflight milestones.","Major Soviet, U.S., and international human-spaceflight milestones.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q056,35,AD_M6_100
AD-M6-Q056,6,2,Manned Spacecraft,AD6-2-ed_white,AD6-2-ed_white,AD6-2-ed_white,multiple_choice,brief_application,medium_hard,application,"Which concept or answer best fits this situation? During Gemini IV, an American spends about 22 minutes outside the spacecraft.",Alexei Leonov,Alan Shepard,John Glenn,Ed White,D,The first american to walk in space during gemini iv.,Ed white is the best answer because it refers to the first American to walk in space during Gemini IV.,"Not this one. Alexei leonov is a related Module 6 term or fact, but it does not match the specific description. The first american to walk in space during gemini iv.","Not this one. Alan shepard is a related Module 6 term or fact, but it does not match the specific description. The first american to walk in space during gemini iv.","Not this one. John glenn is a related Module 6 term or fact, but it does not match the specific description. The first american to walk in space during gemini iv.",Correct. The first american to walk in space during gemini iv.,White = first U.S. spacewalk.,"Review Module 6, Chapter 2, pages 18. Then explain Ed White without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,18,"Module 6, Chapter 2, pages 18",high,educational_infographic,optional_after_answer,module6_manned_spaceflight_timeline,module6_manned_spaceflight_timeline,module6_manned_spaceflight_timeline.png,/assets/cap-visuals/module6_manned_spaceflight_timeline.png,approved,true,"Major Soviet, U.S., and international human-spaceflight milestones.","Major Soviet, U.S., and international human-spaceflight milestones.","Major Soviet, U.S., and international human-spaceflight milestones.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q055,45,AD_M6_100
AD-M6-Q057,6,2,Manned Spacecraft,AD6-2-project_apollo,AD6-2-project_apollo,AD6-2-project_apollo,multiple_choice,direct_exam_style,medium,recall,Which answer best matches this description: the U.S. manned spaceflight project whose overall mission was to put a person on the Moon?,Project Apollo,Mercury,Skylab,Gemini,A,The u.s. manned spaceflight project whose overall mission was to put a person on the moon.,Project apollo is the best answer because it refers to the U.S. manned spaceflight project whose overall mission was to put a person on the Moon.,Correct. The u.s. manned spaceflight project whose overall mission was to put a person on the moon.,"Not this one. Mercury is a related Module 6 term or fact, but it does not match the specific description. The u.s. manned spaceflight project whose overall mission was to put a person on the moon.","Not this one. Skylab is a related Module 6 term or fact, but it does not match the specific description. The u.s. manned spaceflight project whose overall mission was to put a person on the moon.","Not this one. Gemini is a related Module 6 term or fact, but it does not match the specific description. The u.s. manned spaceflight project whose overall mission was to put a person on the moon.",Apollo = Moon landing program.,"Review Module 6, Chapter 2, pages 19. Then explain Project Apollo without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,19,"Module 6, Chapter 2, pages 19",high,educational_infographic,optional_after_answer,module6_us_space_projects,module6_us_space_projects,module6_us_space_projects.png,/assets/cap-visuals/module6_us_space_projects.png,approved,true,"Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q058,35,AD_M6_100
AD-M6-Q058,6,2,Manned Spacecraft,AD6-2-project_apollo,AD6-2-project_apollo,AD6-2-project_apollo,multiple_choice,brief_application,medium_hard,application,"Which concept or answer best fits this situation? After rendezvous and docking skills are developed, NASA's next program focuses on landing humans on the Moon.",Gemini,Project Apollo,Mercury,Skylab,B,The u.s. manned spaceflight project whose overall mission was to put a person on the moon.,Project apollo is the best answer because it refers to the U.S. manned spaceflight project whose overall mission was to put a person on the Moon.,"Not this one. Gemini is a related Module 6 term or fact, but it does not match the specific description. The u.s. manned spaceflight project whose overall mission was to put a person on the moon.",Correct. The u.s. manned spaceflight project whose overall mission was to put a person on the moon.,"Not this one. Mercury is a related Module 6 term or fact, but it does not match the specific description. The u.s. manned spaceflight project whose overall mission was to put a person on the moon.","Not this one. Skylab is a related Module 6 term or fact, but it does not match the specific description. The u.s. manned spaceflight project whose overall mission was to put a person on the moon.",Apollo = Moon landing program.,"Review Module 6, Chapter 2, pages 19. Then explain Project Apollo without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,19,"Module 6, Chapter 2, pages 19",high,educational_infographic,optional_after_answer,module6_us_space_projects,module6_us_space_projects,module6_us_space_projects.png,/assets/cap-visuals/module6_us_space_projects.png,approved,true,"Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q057,45,AD_M6_100
AD-M6-Q059,6,2,Manned Spacecraft,AD6-2-apollo_11,AD6-2-apollo_11,AD6-2-apollo_11,multiple_choice,direct_exam_style,medium,recall,Which answer best matches this description: the Apollo mission that achieved the first human Moon landing in July 1969?,Skylab 1,Apollo 13,Apollo 11,Gemini IV,C,The apollo mission that achieved the first human moon landing in july 1969.,Apollo 11 is the best answer because it refers to the Apollo mission that achieved the first human Moon landing in July 1969.,"Not this one. Skylab 1 is a related Module 6 term or fact, but it does not match the specific description. The apollo mission that achieved the first human moon landing in july 1969.","Not this one. Apollo 13 is a related Module 6 term or fact, but it does not match the specific description. The apollo mission that achieved the first human moon landing in july 1969.",Correct. The apollo mission that achieved the first human moon landing in july 1969.,"Not this one. Gemini iv is a related Module 6 term or fact, but it does not match the specific description. The apollo mission that achieved the first human moon landing in july 1969.",Apollo 11 = first Moon landing.,"Review Module 6, Chapter 2, pages 19. Then explain Apollo 11 without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,19,"Module 6, Chapter 2, pages 19",high,educational_infographic,optional_after_answer,module6_manned_spaceflight_timeline,module6_manned_spaceflight_timeline,module6_manned_spaceflight_timeline.png,/assets/cap-visuals/module6_manned_spaceflight_timeline.png,approved,true,"Major Soviet, U.S., and international human-spaceflight milestones.","Major Soviet, U.S., and international human-spaceflight milestones.","Major Soviet, U.S., and international human-spaceflight milestones.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q060,35,AD_M6_100
AD-M6-Q060,6,2,Manned Spacecraft,AD6-2-apollo_11,AD6-2-apollo_11,AD6-2-apollo_11,multiple_choice,brief_application,medium_hard,application,Which concept or answer best fits this situation? Neil Armstrong and Buzz Aldrin step onto the lunar surface while Michael Collins remains in lunar orbit.,Gemini IV,Apollo 13,Skylab 1,Apollo 11,D,The apollo mission that achieved the first human moon landing in july 1969.,Apollo 11 is the best answer because it refers to the Apollo mission that achieved the first human Moon landing in July 1969.,"Not this one. Gemini iv is a related Module 6 term or fact, but it does not match the specific description. The apollo mission that achieved the first human moon landing in july 1969.","Not this one. Apollo 13 is a related Module 6 term or fact, but it does not match the specific description. The apollo mission that achieved the first human moon landing in july 1969.","Not this one. Skylab 1 is a related Module 6 term or fact, but it does not match the specific description. The apollo mission that achieved the first human moon landing in july 1969.",Correct. The apollo mission that achieved the first human moon landing in july 1969.,Apollo 11 = first Moon landing.,"Review Module 6, Chapter 2, pages 19. Then explain Apollo 11 without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,19,"Module 6, Chapter 2, pages 19",high,educational_infographic,optional_after_answer,module6_manned_spaceflight_timeline,module6_manned_spaceflight_timeline,module6_manned_spaceflight_timeline.png,/assets/cap-visuals/module6_manned_spaceflight_timeline.png,approved,true,"Major Soviet, U.S., and international human-spaceflight milestones.","Major Soviet, U.S., and international human-spaceflight milestones.","Major Soviet, U.S., and international human-spaceflight milestones.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q059,45,AD_M6_100
AD-M6-Q061,6,2,Manned Spacecraft,AD6-2-neil_armstrong,AD6-2-neil_armstrong,AD6-2-neil_armstrong,multiple_choice,direct_exam_style,medium,recall,Which answer best matches this description: the first human to walk on the Moon?,Neil Armstrong,John Glenn,Alan Shepard,Buzz Aldrin,A,The first human to walk on the moon.,Neil armstrong is the best answer because it refers to the first human to walk on the Moon.,Correct. The first human to walk on the moon.,"Not this one. John glenn is a related Module 6 term or fact, but it does not match the specific description. The first human to walk on the moon.","Not this one. Alan shepard is a related Module 6 term or fact, but it does not match the specific description. The first human to walk on the moon.","Not this one. Buzz aldrin is a related Module 6 term or fact, but it does not match the specific description. The first human to walk on the moon.",Armstrong = first footsteps on Moon.,"Review Module 6, Chapter 2, pages 19. Then explain Neil Armstrong without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,19,"Module 6, Chapter 2, pages 19",high,educational_infographic,optional_after_answer,module6_manned_spaceflight_timeline,module6_manned_spaceflight_timeline,module6_manned_spaceflight_timeline.png,/assets/cap-visuals/module6_manned_spaceflight_timeline.png,approved,true,"Major Soviet, U.S., and international human-spaceflight milestones.","Major Soviet, U.S., and international human-spaceflight milestones.","Major Soviet, U.S., and international human-spaceflight milestones.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q062,35,AD_M6_100
AD-M6-Q062,6,2,Manned Spacecraft,AD6-2-neil_armstrong,AD6-2-neil_armstrong,AD6-2-neil_armstrong,multiple_choice,brief_application,medium_hard,application,"Which concept or answer best fits this situation? On July 20, 1969, an astronaut descends the Lunar Module ladder and becomes the first person on the lunar surface.",Buzz Aldrin,Neil Armstrong,Alan Shepard,John Glenn,B,The first human to walk on the moon.,Neil armstrong is the best answer because it refers to the first human to walk on the Moon.,"Not this one. Buzz aldrin is a related Module 6 term or fact, but it does not match the specific description. The first human to walk on the moon.",Correct. The first human to walk on the moon.,"Not this one. Alan shepard is a related Module 6 term or fact, but it does not match the specific description. The first human to walk on the moon.","Not this one. John glenn is a related Module 6 term or fact, but it does not match the specific description. The first human to walk on the moon.",Armstrong = first footsteps on Moon.,"Review Module 6, Chapter 2, pages 19. Then explain Neil Armstrong without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,19,"Module 6, Chapter 2, pages 19",high,educational_infographic,optional_after_answer,module6_manned_spaceflight_timeline,module6_manned_spaceflight_timeline,module6_manned_spaceflight_timeline.png,/assets/cap-visuals/module6_manned_spaceflight_timeline.png,approved,true,"Major Soviet, U.S., and international human-spaceflight milestones.","Major Soviet, U.S., and international human-spaceflight milestones.","Major Soviet, U.S., and international human-spaceflight milestones.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q061,45,AD_M6_100
AD-M6-Q063,6,2,Manned Spacecraft,AD6-2-skylab,AD6-2-skylab,AD6-2-skylab,multiple_choice,direct_exam_style,medium,recall,Which answer best matches this description: the first U.S. space station and an orbiting laboratory used to study long-duration human spaceflight?,Mir,Spacelab,Skylab,Salyut 1,C,The first u.s. space station and an orbiting laboratory used to study long-duration human spaceflight.,Skylab is the best answer because it refers to the first U.S. space station and an orbiting laboratory used to study long-duration human spaceflight.,"Not this one. Mir is a related Module 6 term or fact, but it does not match the specific description. The first u.s. space station and an orbiting laboratory used to study long-duration human spaceflight.","Not this one. Spacelab is a related Module 6 term or fact, but it does not match the specific description. The first u.s. space station and an orbiting laboratory used to study long-duration human spaceflight.",Correct. The first u.s. space station and an orbiting laboratory used to study long-duration human spaceflight.,"Not this one. Salyut 1 is a related Module 6 term or fact, but it does not match the specific description. The first u.s. space station and an orbiting laboratory used to study long-duration human spaceflight.",Skylab = first U.S. space lab/station.,"Review Module 6, Chapter 2, pages 20,32. Then explain Skylab without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,"20,32","Module 6, Chapter 2, pages 20,32",high,educational_infographic,optional_after_answer,module6_space_stations,module6_space_stations,module6_space_stations.png,/assets/cap-visuals/module6_space_stations.png,approved,true,"Salyut, Skylab, Mir, Spacelab, and International Space Station milestones.","Salyut, Skylab, Mir, Spacelab, and International Space Station milestones.","Salyut, Skylab, Mir, Spacelab, and International Space Station milestones.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q064,35,AD_M6_100
AD-M6-Q064,6,2,Manned Spacecraft,AD6-2-skylab,AD6-2-skylab,AD6-2-skylab,multiple_choice,brief_application,medium_hard,application,"Which concept or answer best fits this situation? Three U.S. crews live in an orbital laboratory, with the final crew staying 84 days.",Salyut 1,Spacelab,Mir,Skylab,D,The first u.s. space station and an orbiting laboratory used to study long-duration human spaceflight.,Skylab is the best answer because it refers to the first U.S. space station and an orbiting laboratory used to study long-duration human spaceflight.,"Not this one. Salyut 1 is a related Module 6 term or fact, but it does not match the specific description. The first u.s. space station and an orbiting laboratory used to study long-duration human spaceflight.","Not this one. Spacelab is a related Module 6 term or fact, but it does not match the specific description. The first u.s. space station and an orbiting laboratory used to study long-duration human spaceflight.","Not this one. Mir is a related Module 6 term or fact, but it does not match the specific description. The first u.s. space station and an orbiting laboratory used to study long-duration human spaceflight.",Correct. The first u.s. space station and an orbiting laboratory used to study long-duration human spaceflight.,Skylab = first U.S. space lab/station.,"Review Module 6, Chapter 2, pages 20,32. Then explain Skylab without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,"20,32","Module 6, Chapter 2, pages 20,32",high,educational_infographic,optional_after_answer,module6_space_stations,module6_space_stations,module6_space_stations.png,/assets/cap-visuals/module6_space_stations.png,approved,true,"Salyut, Skylab, Mir, Spacelab, and International Space Station milestones.","Salyut, Skylab, Mir, Spacelab, and International Space Station milestones.","Salyut, Skylab, Mir, Spacelab, and International Space Station milestones.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q063,45,AD_M6_100
AD-M6-Q065,6,2,Manned Spacecraft,AD6-2-apollo_soyuz_test_project,AD6-2-apollo_soyuz_test_project,AD6-2-apollo_soyuz_test_project,multiple_choice,direct_exam_style,medium,recall,Which answer best matches this description: the 1975 mission that linked American and Soviet manned spacecraft in space?,Apollo-Soyuz Test Project,Project Gemini,STS-71,Skylab,A,The 1975 mission that linked american and soviet manned spacecraft in space.,Apollo-soyuz test project is the best answer because it refers to the 1975 mission that linked American and Soviet manned spacecraft in space.,Correct. The 1975 mission that linked american and soviet manned spacecraft in space.,"Not this one. Project gemini is a related Module 6 term or fact, but it does not match the specific description. The 1975 mission that linked american and soviet manned spacecraft in space.","Not this one. Sts-71 is a related Module 6 term or fact, but it does not match the specific description. The 1975 mission that linked american and soviet manned spacecraft in space.","Not this one. Skylab is a related Module 6 term or fact, but it does not match the specific description. The 1975 mission that linked american and soviet manned spacecraft in space.",Apollo-Soyuz = U.S. + Soviet handshake in space.,"Review Module 6, Chapter 2, pages 20. Then explain Apollo-Soyuz Test Project without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,20,"Module 6, Chapter 2, pages 20",high,educational_infographic,optional_after_answer,module6_us_space_projects,module6_us_space_projects,module6_us_space_projects.png,/assets/cap-visuals/module6_us_space_projects.png,approved,true,"Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q066,35,AD_M6_100
AD-M6-Q066,6,2,Manned Spacecraft,AD6-2-apollo_soyuz_test_project,AD6-2-apollo_soyuz_test_project,AD6-2-apollo_soyuz_test_project,multiple_choice,brief_application,medium_hard,application,Which concept or answer best fits this situation? Former space-race rivals dock their crewed capsules and spend two days working together.,Skylab,Apollo-Soyuz Test Project,Project Gemini,STS-71,B,The 1975 mission that linked american and soviet manned spacecraft in space.,Apollo-soyuz test project is the best answer because it refers to the 1975 mission that linked American and Soviet manned spacecraft in space.,"Not this one. Skylab is a related Module 6 term or fact, but it does not match the specific description. The 1975 mission that linked american and soviet manned spacecraft in space.",Correct. The 1975 mission that linked american and soviet manned spacecraft in space.,"Not this one. Project gemini is a related Module 6 term or fact, but it does not match the specific description. The 1975 mission that linked american and soviet manned spacecraft in space.","Not this one. Sts-71 is a related Module 6 term or fact, but it does not match the specific description. The 1975 mission that linked american and soviet manned spacecraft in space.",Apollo-Soyuz = U.S. + Soviet handshake in space.,"Review Module 6, Chapter 2, pages 20. Then explain Apollo-Soyuz Test Project without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,20,"Module 6, Chapter 2, pages 20",high,educational_infographic,optional_after_answer,module6_us_space_projects,module6_us_space_projects,module6_us_space_projects.png,/assets/cap-visuals/module6_us_space_projects.png,approved,true,"Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.",high,close,false,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q065,45,AD_M6_100
AD-M6-Q067,6,2,Manned Spacecraft,AD6-2-space_shuttle_main_parts,AD6-2-space_shuttle_main_parts,AD6-2-space_shuttle_main_parts,multiple_choice,direct_exam_style,medium,recall,"Which answer best matches this description: the orbiter, two solid rocket boosters, and the external tank?","capsule, service module, and lander","orbiter, Saturn V, and lunar module",Space Shuttle main parts,"external tank, payload only, and landing gear",C,"The orbiter, two solid rocket boosters, and the external tank.","Space shuttle main parts is the best answer because it refers to the orbiter, two solid rocket boosters, and the external tank.","Not this one. Capsule, service module, and lander is a related Module 6 term or fact, but it does not match the specific description. The orbiter, two solid rocket boosters, and the external tank.","Not this one. Orbiter, saturn v, and lunar module is a related Module 6 term or fact, but it does not match the specific description. The orbiter, two solid rocket boosters, and the external tank.","Correct. The orbiter, two solid rocket boosters, and the external tank.","Not this one. External tank, payload only, and landing gear is a related Module 6 term or fact, but it does not match the specific description. The orbiter, two solid rocket boosters, and the external tank.",Shuttle = orbiter + 2 boosters + external tank.,"Review Module 6, Chapter 2, pages 21. Then explain Space Shuttle main parts without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,21,"Module 6, Chapter 2, pages 21",high,educational_infographic,optional_after_answer,module6_us_space_projects,module6_us_space_projects,module6_us_space_projects.png,/assets/cap-visuals/module6_us_space_projects.png,approved,true,"Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q068,35,AD_M6_100
AD-M6-Q068,6,2,Manned Spacecraft,AD6-2-space_shuttle_main_parts,AD6-2-space_shuttle_main_parts,AD6-2-space_shuttle_main_parts,multiple_choice,brief_application,medium_hard,application,Which concept or answer best fits this situation? A cadet must name the three major physical components of the Space Transportation System.,"orbiter, Saturn V, and lunar module","external tank, payload only, and landing gear","capsule, service module, and lander",Space Shuttle main parts,D,"The orbiter, two solid rocket boosters, and the external tank.","Space shuttle main parts is the best answer because it refers to the orbiter, two solid rocket boosters, and the external tank.","Not this one. Orbiter, saturn v, and lunar module is a related Module 6 term or fact, but it does not match the specific description. The orbiter, two solid rocket boosters, and the external tank.","Not this one. External tank, payload only, and landing gear is a related Module 6 term or fact, but it does not match the specific description. The orbiter, two solid rocket boosters, and the external tank.","Not this one. Capsule, service module, and lander is a related Module 6 term or fact, but it does not match the specific description. The orbiter, two solid rocket boosters, and the external tank.","Correct. The orbiter, two solid rocket boosters, and the external tank.",Shuttle = orbiter + 2 boosters + external tank.,"Review Module 6, Chapter 2, pages 21. Then explain Space Shuttle main parts without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,21,"Module 6, Chapter 2, pages 21",high,educational_infographic,optional_after_answer,module6_us_space_projects,module6_us_space_projects,module6_us_space_projects.png,/assets/cap-visuals/module6_us_space_projects.png,approved,true,"Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.",high,close,true,0.8,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q067,45,AD_M6_100
AD-M6-Q069,6,2,Manned Spacecraft,AD6-2-sts_5,AD6-2-sts_5,AD6-2-sts_5,multiple_choice,direct_exam_style,medium,recall,"Which answer best matches this description: the first real operational Space Shuttle flight, which launched two satellites in 1982?",STS-5,STS-9,STS-34,STS-7,A,"The first real operational space shuttle flight, which launched two satellites in 1982.","Sts-5 is the best answer because it refers to the first real operational Space Shuttle flight, which launched two satellites in 1982.","Correct. The first real operational space shuttle flight, which launched two satellites in 1982.","Not this one. Sts-9 is a related Module 6 term or fact, but it does not match the specific description. The first real operational space shuttle flight, which launched two satellites in 1982.","Not this one. Sts-34 is a related Module 6 term or fact, but it does not match the specific description. The first real operational space shuttle flight, which launched two satellites in 1982.","Not this one. Sts-7 is a related Module 6 term or fact, but it does not match the specific description. The first real operational space shuttle flight, which launched two satellites in 1982.",STS-5 = first operational shuttle mission.,"Review Module 6, Chapter 2, pages 21. Then explain STS-5 without looking at the choices.",Aerospace Dimensions Module 6: Spacecraft,21,"Module 6, Chapter 2, pages 21",high,educational_infographic,optional_after_answer,module6_us_space_projects,module6_us_space_projects,module6_us_space_projects.png,/assets/cap-visuals/module6_us_space_projects.png,approved,true,"Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.","Mercury, Gemini, Apollo, Skylab, Apollo-Soyuz, and Space Shuttle project purposes and achievements.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M6-Q070,35,AD_M6_100
