external_id,module_number,chapter_number,chapter_title,objective_code,concept_code,question_family_code,question_type,question_style,difficulty,cognitive_level,question_text,choice_a,choice_b,choice_c,choice_d,correct_letter,short_explanation,explanation,choice_a_explanation,choice_b_explanation,choice_c_explanation,choice_d_explanation,memory_aid,remediation_text,source_document,source_pages,source_reference_text,visual_priority,visual_type,visual_display_mode,visual_asset_key,visual_group,visual_file_name,visual_storage_path,visual_status,show_visual_button,visual_brief,visual_caption,visual_alt_text,exam_likeness,distractor_difficulty,eligible_for_final_exam,final_exam_weight,content_origin,style_reference,review_status,reinforcement_question_ids,estimated_time_seconds,package_code
AD-M7-Q057,7,3,Improving Your Personal Security,AD7-3-session_cookies,AD7-3-session_cookies,AD7-3-session_cookies,multiple_choice,direct_exam_style,medium,recall,Which answer best defines session cookies?,temporary cookies that store information during a visit and are deleted when the browser closes,cookies set by advertisers across multiple sites,malware that records browsing activity,a browser mode that never stores data anywhere,A,Session cookies are temporary and usually disappear when the browser closes.,Session cookies help a website remember information while the user moves from page to page during a single visit. They are usually deleted when the browser session ends.,Correct. Session cookies are temporary and usually disappear when the browser closes.,"Not quite. ""cookies set by advertisers across multiple sites"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""temporary cookies that store information during a visit and are deleted when the browser closes"" because session cookies are temporary and usually disappear when the browser closes.","Not quite. ""malware that records browsing activity"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""temporary cookies that store information during a visit and are deleted when the browser closes"" because session cookies are temporary and usually disappear when the browser closes.","Not quite. ""a browser mode that never stores data anywhere"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""temporary cookies that store information during a visit and are deleted when the browser closes"" because session cookies are temporary and usually disappear when the browser closes.",Session = for this visit only.,"Review Module 7, Chapter 3, pages 43-44. Then explain session cookies in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,43-44,"Module 7, Chapter 3, pages 43-44",high,educational_infographic,optional_after_answer,module7_personal_security_privacy,module7_personal_security_privacy,improving_personal_security_online_privacy.png,/assets/cap-visuals/improving_personal_security_online_privacy.png,approved,true,"Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.","Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.","Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q058,35,AD_M7_100
AD-M7-Q058,7,3,Improving Your Personal Security,AD7-3-session_cookies,AD7-3-session_cookies,AD7-3-session_cookies,multiple_choice,scenario_exam_style,medium,application,A website keeps a user signed in during one visit but clears that temporary information once the browser closes. What kind of cookies were used?,cookies set by advertisers across multiple sites,temporary cookies that store information during a visit and are deleted when the browser closes,malware that records browsing activity,a browser mode that never stores data anywhere,B,Session cookies are temporary and usually disappear when the browser closes.,Session cookies help a website remember information while the user moves from page to page during a single visit. They are usually deleted when the browser session ends.,"Not quite. ""cookies set by advertisers across multiple sites"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""temporary cookies that store information during a visit and are deleted when the browser closes"" because session cookies are temporary and usually disappear when the browser closes.",Correct. Session cookies are temporary and usually disappear when the browser closes.,"Not quite. ""malware that records browsing activity"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""temporary cookies that store information during a visit and are deleted when the browser closes"" because session cookies are temporary and usually disappear when the browser closes.","Not quite. ""a browser mode that never stores data anywhere"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""temporary cookies that store information during a visit and are deleted when the browser closes"" because session cookies are temporary and usually disappear when the browser closes.",Session = for this visit only.,"Review Module 7, Chapter 3, pages 43-44. Then explain session cookies in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,43-44,"Module 7, Chapter 3, pages 43-44",high,educational_infographic,optional_after_answer,module7_personal_security_privacy,module7_personal_security_privacy,improving_personal_security_online_privacy.png,/assets/cap-visuals/improving_personal_security_online_privacy.png,approved,true,"Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.","Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.","Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q057,45,AD_M7_100
AD-M7-Q059,7,3,Improving Your Personal Security,AD7-3-incognito_mode,AD7-3-incognito_mode,AD7-3-incognito_mode,multiple_choice,direct_exam_style,medium,recall,What is incognito mode?,a feature that makes a user invisible to websites and internet providers,a tool that encrypts all traffic across public Wi-Fi,"a browser privacy feature that does not save browsing history, cookies, or site data on that device",a system that automatically creates strong passwords,C,"Incognito mode helps keep local browsing data off the device, but it does not make you invisible online.","Incognito mode is a browser feature that reduces what is stored on the local device, such as browsing history and cookies. It does not hide your activity from websites, schools, workplaces, or ISPs.","Not quite. ""a feature that makes a user invisible to websites and internet providers"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""a browser privacy feature that does not save browsing history, cookies, or site data on that device"" because incognito mode helps keep local browsing data off the device, but it does not make you invisible online.","Not quite. ""a tool that encrypts all traffic across public Wi-Fi"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""a browser privacy feature that does not save browsing history, cookies, or site data on that device"" because incognito mode helps keep local browsing data off the device, but it does not make you invisible online.","Correct. Incognito mode helps keep local browsing data off the device, but it does not make you invisible online.","Not quite. ""a system that automatically creates strong passwords"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""a browser privacy feature that does not save browsing history, cookies, or site data on that device"" because incognito mode helps keep local browsing data off the device, but it does not make you invisible online.","Incognito hides from the device, not the world.","Review Module 7, Chapter 3, pages 45-46. Then explain incognito mode in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,45-46,"Module 7, Chapter 3, pages 45-46",high,educational_infographic,optional_after_answer,module7_personal_security_privacy,module7_personal_security_privacy,improving_personal_security_online_privacy.png,/assets/cap-visuals/improving_personal_security_online_privacy.png,approved,true,"Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.","Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.","Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q060,35,AD_M7_100
AD-M7-Q060,7,3,Improving Your Personal Security,AD7-3-incognito_mode,AD7-3-incognito_mode,AD7-3-incognito_mode,multiple_choice,scenario_exam_style,medium,application,A student uses a shared computer and does not want the next user to see the browsing history on that device. Which browser feature is most relevant?,a feature that makes a user invisible to websites and internet providers,a tool that encrypts all traffic across public Wi-Fi,a system that automatically creates strong passwords,"a browser privacy feature that does not save browsing history, cookies, or site data on that device",D,"Incognito mode helps keep local browsing data off the device, but it does not make you invisible online.","Incognito mode is a browser feature that reduces what is stored on the local device, such as browsing history and cookies. It does not hide your activity from websites, schools, workplaces, or ISPs.","Not quite. ""a feature that makes a user invisible to websites and internet providers"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""a browser privacy feature that does not save browsing history, cookies, or site data on that device"" because incognito mode helps keep local browsing data off the device, but it does not make you invisible online.","Not quite. ""a tool that encrypts all traffic across public Wi-Fi"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""a browser privacy feature that does not save browsing history, cookies, or site data on that device"" because incognito mode helps keep local browsing data off the device, but it does not make you invisible online.","Not quite. ""a system that automatically creates strong passwords"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""a browser privacy feature that does not save browsing history, cookies, or site data on that device"" because incognito mode helps keep local browsing data off the device, but it does not make you invisible online.","Correct. Incognito mode helps keep local browsing data off the device, but it does not make you invisible online.","Incognito hides from the device, not the world.","Review Module 7, Chapter 3, pages 45-46. Then explain incognito mode in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,45-46,"Module 7, Chapter 3, pages 45-46",high,educational_infographic,optional_after_answer,module7_personal_security_privacy,module7_personal_security_privacy,improving_personal_security_online_privacy.png,/assets/cap-visuals/improving_personal_security_online_privacy.png,approved,true,"Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.","Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.","Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q059,45,AD_M7_100
AD-M7-Q061,7,3,Improving Your Personal Security,AD7-3-strong_passwords,AD7-3-strong_passwords,AD7-3-strong_passwords,multiple_choice,direct_exam_style,medium,recall,Which answer best describes a strong password?,"passwords that are long, unique, and hard to guess",passwords based on birthdays and common words,passwords reused on every website,passwords shared with friends for convenience,A,"A strong password is long, unique, and difficult to guess.",Strong passwords are usually long and contain a mix of characters without using obvious personal information. Using a unique password for each account reduces the damage if one account is compromised.,"Correct. A strong password is long, unique, and difficult to guess.","Not quite. ""passwords based on birthdays and common words"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""passwords that are long, unique, and hard to guess"" because a strong password is long, unique, and difficult to guess.","Not quite. ""passwords reused on every website"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""passwords that are long, unique, and hard to guess"" because a strong password is long, unique, and difficult to guess.","Not quite. ""passwords shared with friends for convenience"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""passwords that are long, unique, and hard to guess"" because a strong password is long, unique, and difficult to guess.",Long + unique = strong.,"Review Module 7, Chapter 3, pages 46-48. Then explain strong passwords in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,46-48,"Module 7, Chapter 3, pages 46-48",high,educational_infographic,optional_after_answer,module7_personal_security_privacy,module7_personal_security_privacy,improving_personal_security_online_privacy.png,/assets/cap-visuals/improving_personal_security_online_privacy.png,approved,true,"Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.","Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.","Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q062,35,AD_M7_100
AD-M7-Q062,7,3,Improving Your Personal Security,AD7-3-strong_passwords,AD7-3-strong_passwords,AD7-3-strong_passwords,multiple_choice,scenario_exam_style,medium,application,A user wants better account security. Which kind of password choice is best?,passwords based on birthdays and common words,"passwords that are long, unique, and hard to guess",passwords reused on every website,passwords shared with friends for convenience,B,"A strong password is long, unique, and difficult to guess.",Strong passwords are usually long and contain a mix of characters without using obvious personal information. Using a unique password for each account reduces the damage if one account is compromised.,"Not quite. ""passwords based on birthdays and common words"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""passwords that are long, unique, and hard to guess"" because a strong password is long, unique, and difficult to guess.","Correct. A strong password is long, unique, and difficult to guess.","Not quite. ""passwords reused on every website"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""passwords that are long, unique, and hard to guess"" because a strong password is long, unique, and difficult to guess.","Not quite. ""passwords shared with friends for convenience"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""passwords that are long, unique, and hard to guess"" because a strong password is long, unique, and difficult to guess.",Long + unique = strong.,"Review Module 7, Chapter 3, pages 46-48. Then explain strong passwords in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,46-48,"Module 7, Chapter 3, pages 46-48",high,educational_infographic,optional_after_answer,module7_personal_security_privacy,module7_personal_security_privacy,improving_personal_security_online_privacy.png,/assets/cap-visuals/improving_personal_security_online_privacy.png,approved,true,"Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.","Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.","Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q061,45,AD_M7_100
AD-M7-Q063,7,3,Improving Your Personal Security,AD7-3-end_to_end_encryption_vpn,AD7-3-end_to_end_encryption_vpn,AD7-3-end_to_end_encryption_vpn,multiple_choice,direct_exam_style,medium,recall,Which answer best matches the purpose of end-to-end encryption and VPN use?,a cookie setting used for advertising across websites,a process for scanning software flaws on a server,"a security method that protects data in transit by encrypting it, especially useful on untrusted networks",a tactic that tricks users into revealing passwords,C,Encryption and VPN use help protect data traveling across networks.,End-to-end encryption protects messages so only the intended recipient can read them. A VPN encrypts traffic from the device to a private network and is especially helpful when using public Wi-Fi.,"Not quite. ""a cookie setting used for advertising across websites"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""a security method that protects data in transit by encrypting it, especially useful on untrusted networks"" because encryption and VPN use help protect data traveling across networks.","Not quite. ""a process for scanning software flaws on a server"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""a security method that protects data in transit by encrypting it, especially useful on untrusted networks"" because encryption and VPN use help protect data traveling across networks.",Correct. Encryption and VPN use help protect data traveling across networks.,"Not quite. ""a tactic that tricks users into revealing passwords"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""a security method that protects data in transit by encrypting it, especially useful on untrusted networks"" because encryption and VPN use help protect data traveling across networks.",Lock the data while it travels.,"Review Module 7, Chapter 3, pages 47-49. Then explain end to end encryption vpn in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,47-49,"Module 7, Chapter 3, pages 47-49",high,educational_infographic,optional_after_answer,module7_personal_security_privacy,module7_personal_security_privacy,improving_personal_security_online_privacy.png,/assets/cap-visuals/improving_personal_security_online_privacy.png,approved,true,"Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.","Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.","Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q064,35,AD_M7_100
AD-M7-Q064,7,3,Improving Your Personal Security,AD7-3-end_to_end_encryption_vpn,AD7-3-end_to_end_encryption_vpn,AD7-3-end_to_end_encryption_vpn,multiple_choice,scenario_exam_style,medium,application,A cadet connects to coffee-shop Wi-Fi and wants the traffic protected from nearby snoops. Which security idea best fits that goal?,a cookie setting used for advertising across websites,a process for scanning software flaws on a server,a tactic that tricks users into revealing passwords,"a security method that protects data in transit by encrypting it, especially useful on untrusted networks",D,Encryption and VPN use help protect data traveling across networks.,End-to-end encryption protects messages so only the intended recipient can read them. A VPN encrypts traffic from the device to a private network and is especially helpful when using public Wi-Fi.,"Not quite. ""a cookie setting used for advertising across websites"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""a security method that protects data in transit by encrypting it, especially useful on untrusted networks"" because encryption and VPN use help protect data traveling across networks.","Not quite. ""a process for scanning software flaws on a server"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""a security method that protects data in transit by encrypting it, especially useful on untrusted networks"" because encryption and VPN use help protect data traveling across networks.","Not quite. ""a tactic that tricks users into revealing passwords"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""a security method that protects data in transit by encrypting it, especially useful on untrusted networks"" because encryption and VPN use help protect data traveling across networks.",Correct. Encryption and VPN use help protect data traveling across networks.,Lock the data while it travels.,"Review Module 7, Chapter 3, pages 47-49. Then explain end to end encryption vpn in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,47-49,"Module 7, Chapter 3, pages 47-49",high,educational_infographic,optional_after_answer,module7_personal_security_privacy,module7_personal_security_privacy,improving_personal_security_online_privacy.png,/assets/cap-visuals/improving_personal_security_online_privacy.png,approved,true,"Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.","Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.","Privacy, PII, cookies, privacy settings, strong passwords, encryption, and VPN use.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q063,45,AD_M7_100
AD-M7-Q065,7,4,Protecting Your Digital Footprint,AD7-4-digital_footprint_definition,AD7-4-digital_footprint_definition,AD7-4-digital_footprint_definition,multiple_choice,direct_exam_style,medium,recall,Which answer best defines a digital footprint?,the trail of data created by a user through online activity,a hidden malware file that records keystrokes,a network path selected by a router,a hardware device that hosts websites,A,A digital footprint is the data trail created by online activity.,"A digital footprint is the trail of information a person leaves behind while using the internet. It can affect privacy, reputation, and future opportunities.",Correct. A digital footprint is the data trail created by online activity.,"Not quite. ""a hidden malware file that records keystrokes"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""the trail of data created by a user through online activity"" because a digital footprint is the data trail created by online activity.","Not quite. ""a network path selected by a router"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""the trail of data created by a user through online activity"" because a digital footprint is the data trail created by online activity.","Not quite. ""a hardware device that hosts websites"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""the trail of data created by a user through online activity"" because a digital footprint is the data trail created by online activity.",Footprint = online trail.,"Review Module 7, Chapter 4, pages 50-52. Then explain digital footprint definition in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,50-52,"Module 7, Chapter 4, pages 50-52",high,educational_infographic,optional_after_answer,module7_digital_footprint_safety,module7_digital_footprint_safety,cybersecurity_protect_your_digital_footprint.png,/assets/cap-visuals/cybersecurity_protect_your_digital_footprint.png,approved,true,"Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.","Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.","Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q066,35,AD_M7_100
AD-M7-Q066,7,4,Protecting Your Digital Footprint,AD7-4-digital_footprint_definition,AD7-4-digital_footprint_definition,AD7-4-digital_footprint_definition,multiple_choice,scenario_exam_style,medium,application,"A person’s posts, purchases, searches, and online interactions leave behind a trace. What is that trace called?",a hidden malware file that records keystrokes,the trail of data created by a user through online activity,a network path selected by a router,a hardware device that hosts websites,B,A digital footprint is the data trail created by online activity.,"A digital footprint is the trail of information a person leaves behind while using the internet. It can affect privacy, reputation, and future opportunities.","Not quite. ""a hidden malware file that records keystrokes"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""the trail of data created by a user through online activity"" because a digital footprint is the data trail created by online activity.",Correct. A digital footprint is the data trail created by online activity.,"Not quite. ""a network path selected by a router"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""the trail of data created by a user through online activity"" because a digital footprint is the data trail created by online activity.","Not quite. ""a hardware device that hosts websites"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""the trail of data created by a user through online activity"" because a digital footprint is the data trail created by online activity.",Footprint = online trail.,"Review Module 7, Chapter 4, pages 50-52. Then explain digital footprint definition in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,50-52,"Module 7, Chapter 4, pages 50-52",high,educational_infographic,optional_after_answer,module7_digital_footprint_safety,module7_digital_footprint_safety,cybersecurity_protect_your_digital_footprint.png,/assets/cap-visuals/cybersecurity_protect_your_digital_footprint.png,approved,true,"Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.","Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.","Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q065,45,AD_M7_100
AD-M7-Q067,7,4,Protecting Your Digital Footprint,AD7-4-active_footprint,AD7-4-active_footprint,AD7-4-active_footprint,multiple_choice,direct_exam_style,medium,recall,What is an active footprint?,data collected without the user actively sharing it,a type of cyberattack using repeated messages,data intentionally left behind by a user who deliberately shares information online,a browser feature that blocks third-party cookies,C,An active footprint is data you intentionally put online.,"An active footprint is created when a user deliberately shares something online, such as a post, comment, review, or uploaded image. Because it is intentional, the user has direct control over the act of sharing.","Not quite. ""data collected without the user actively sharing it"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""data intentionally left behind by a user who deliberately shares information online"" because an active footprint is data you intentionally put online.","Not quite. ""a type of cyberattack using repeated messages"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""data intentionally left behind by a user who deliberately shares information online"" because an active footprint is data you intentionally put online.",Correct. An active footprint is data you intentionally put online.,"Not quite. ""a browser feature that blocks third-party cookies"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""data intentionally left behind by a user who deliberately shares information online"" because an active footprint is data you intentionally put online.",Active = you acted.,"Review Module 7, Chapter 4, pages 52-53. Then explain active footprint in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,52-53,"Module 7, Chapter 4, pages 52-53",high,educational_infographic,optional_after_answer,module7_digital_footprint_safety,module7_digital_footprint_safety,cybersecurity_protect_your_digital_footprint.png,/assets/cap-visuals/cybersecurity_protect_your_digital_footprint.png,approved,true,"Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.","Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.","Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q068,35,AD_M7_100
AD-M7-Q068,7,4,Protecting Your Digital Footprint,AD7-4-active_footprint,AD7-4-active_footprint,AD7-4-active_footprint,multiple_choice,scenario_exam_style,medium,application,"A user posts photos, comments on a forum, and uploads a video under their own profile. What type of footprint are these actions creating?",data collected without the user actively sharing it,a type of cyberattack using repeated messages,a browser feature that blocks third-party cookies,data intentionally left behind by a user who deliberately shares information online,D,An active footprint is data you intentionally put online.,"An active footprint is created when a user deliberately shares something online, such as a post, comment, review, or uploaded image. Because it is intentional, the user has direct control over the act of sharing.","Not quite. ""data collected without the user actively sharing it"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""data intentionally left behind by a user who deliberately shares information online"" because an active footprint is data you intentionally put online.","Not quite. ""a type of cyberattack using repeated messages"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""data intentionally left behind by a user who deliberately shares information online"" because an active footprint is data you intentionally put online.","Not quite. ""a browser feature that blocks third-party cookies"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""data intentionally left behind by a user who deliberately shares information online"" because an active footprint is data you intentionally put online.",Correct. An active footprint is data you intentionally put online.,Active = you acted.,"Review Module 7, Chapter 4, pages 52-53. Then explain active footprint in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,52-53,"Module 7, Chapter 4, pages 52-53",high,educational_infographic,optional_after_answer,module7_digital_footprint_safety,module7_digital_footprint_safety,cybersecurity_protect_your_digital_footprint.png,/assets/cap-visuals/cybersecurity_protect_your_digital_footprint.png,approved,true,"Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.","Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.","Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q067,45,AD_M7_100
AD-M7-Q069,7,4,Protecting Your Digital Footprint,AD7-4-passive_footprint,AD7-4-passive_footprint,AD7-4-passive_footprint,multiple_choice,direct_exam_style,medium,recall,Which answer best describes a passive footprint?,data collected about a user without the user intentionally sharing it,data a user uploads on purpose to a public profile,an ethical hacking scan of a network,a message split into packets and reassembled later,A,A passive footprint is information gathered without the user actively sharing it.,"A passive footprint forms when websites, apps, or services collect information about the user in the background. Tracking, search history, and device data are common examples.",Correct. A passive footprint is information gathered without the user actively sharing it.,"Not quite. ""data a user uploads on purpose to a public profile"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""data collected about a user without the user intentionally sharing it"" because a passive footprint is information gathered without the user actively sharing it.","Not quite. ""an ethical hacking scan of a network"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""data collected about a user without the user intentionally sharing it"" because a passive footprint is information gathered without the user actively sharing it.","Not quite. ""a message split into packets and reassembled later"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""data collected about a user without the user intentionally sharing it"" because a passive footprint is information gathered without the user actively sharing it.",Passive = picked up in the background.,"Review Module 7, Chapter 4, pages 52-53. Then explain passive footprint in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,52-53,"Module 7, Chapter 4, pages 52-53",high,educational_infographic,optional_after_answer,module7_digital_footprint_safety,module7_digital_footprint_safety,cybersecurity_protect_your_digital_footprint.png,/assets/cap-visuals/cybersecurity_protect_your_digital_footprint.png,approved,true,"Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.","Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.","Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q070,35,AD_M7_100
AD-M7-Q070,7,4,Protecting Your Digital Footprint,AD7-4-passive_footprint,AD7-4-passive_footprint,AD7-4-passive_footprint,multiple_choice,scenario_exam_style,medium,application,"A website logs how often a person visits, what they click, and where they connect from even though the person never posts anything. What type of footprint is this?",data a user uploads on purpose to a public profile,data collected about a user without the user intentionally sharing it,an ethical hacking scan of a network,a message split into packets and reassembled later,B,A passive footprint is information gathered without the user actively sharing it.,"A passive footprint forms when websites, apps, or services collect information about the user in the background. Tracking, search history, and device data are common examples.","Not quite. ""data a user uploads on purpose to a public profile"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""data collected about a user without the user intentionally sharing it"" because a passive footprint is information gathered without the user actively sharing it.",Correct. A passive footprint is information gathered without the user actively sharing it.,"Not quite. ""an ethical hacking scan of a network"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""data collected about a user without the user intentionally sharing it"" because a passive footprint is information gathered without the user actively sharing it.","Not quite. ""a message split into packets and reassembled later"" is related to Module 7 cyber security, but it is not the best answer here. The best answer is ""data collected about a user without the user intentionally sharing it"" because a passive footprint is information gathered without the user actively sharing it.",Passive = picked up in the background.,"Review Module 7, Chapter 4, pages 52-53. Then explain passive footprint in your own words and compare it with the closest distractor.",Aerospace Dimensions Module 7: Cyber Security,52-53,"Module 7, Chapter 4, pages 52-53",high,educational_infographic,optional_after_answer,module7_digital_footprint_safety,module7_digital_footprint_safety,cybersecurity_protect_your_digital_footprint.png,/assets/cap-visuals/cybersecurity_protect_your_digital_footprint.png,approved,true,"Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.","Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.","Active and passive footprints, metadata, online reputation, oversharing risks, and safety actions.",high,close,true,1.0,original_textbook_grounded,Mitchell_Aerospace_sample_style_analysis,draft,AD-M7-Q069,45,AD_M7_100
